Competition,Sex,Event,Year,Venue,Round,Heat,Wind,Sprinter,FinishTime,ReactionTime,Result
Worlds,Womens,200m,2013,Moscow,2,2,0,Patricia HALL,23.26,0.17,Eliminated
Worlds,Womens,200m,2013,Moscow,2,3,-0.2,Shelly-Ann FRASER-PRYCE,22.54,0.152,Qualified
Worlds,Womens,200m,2013,Moscow,2,3,-0.2,Mariya RYEMYEN,22.7,0.191,Qualified
Worlds,Womens,200m,2013,Moscow,2,3,-0.2,ChaRonda WILLIAMS,22.8,0.165,FastestQualifier
Worlds,Womens,200m,2013,Moscow,2,3,-0.2,Anthonique STRACHAN,22.81,0.202,Eliminated
Worlds,Womens,200m,2013,Moscow,2,3,-0.2,Myriam SOUMARƒ,22.85,0.15,Eliminated
Worlds,Womens,200m,2013,Moscow,2,3,-0.2,Kimberly HYACINTHE,23.12,0.165,Eliminated
Worlds,Womens,200m,2013,Moscow,2,3,-0.2,Jodie WILLIAMS,23.21,0.161,Eliminated
Worlds,Womens,200m,2013,Moscow,2,3,-0.2,Hanna-Maari LATVALA,23.21,0.144,Eliminated
Worlds,Womens,200m,2013,Moscow,3,1,-0.3,Shelly-Ann FRASER-PRYCE,22.17,0.156,Gold
Worlds,Womens,200m,2013,Moscow,3,1,-0.3, Murielle AHOURE,22.32,0.18,Silver
Worlds,Womens,200m,2013,Moscow,3,1,-0.3,Blessing OKAGBARE,22.32,0.154,Bronze
Worlds,Womens,200m,2013,Moscow,3,1,-0.3,Shaunae MILLER,22.74,0.146,Finalist
Worlds,Womens,200m,2013,Moscow,3,1,-0.3,Jeneba TARMOH,22.78,0.161,Finalist
Worlds,Womens,200m,2013,Moscow,3,1,-0.3,ChaRonda WILLIAMS,22.81,0.155,Finalist
Worlds,Womens,200m,2013,Moscow,3,1,-0.3,Mariya RYEMYEN,22.84,0.197,Finalist
Worlds,Womens,200m,2013,Moscow,3,1,-0.3,Allyson FELIX,NA,0.181,DNF
Worlds,Womens,200m,2011,Daegu,1,1,-0.1,Myriam SOUMARƒ,22.71 Q,0.163,Qualified
Worlds,Womens,200m,2011,Daegu,1,1,-0.1,Kerron STEWART,22.83 Q,0.176,Qualified
Worlds,Womens,200m,2011,Daegu,1,1,-0.1,Yulia GUSHCHINA,22.88 Q,0.154,Qualified
Worlds,Womens,200m,2011,Daegu,1,1,-0.1,Nivea SMITH,23.09 Q,0.229,Qualified
Worlds,Womens,200m,2011,Daegu,1,1,-0.1,Chisato FUKUSHIMA,23.25 q,0.145,FastestQualifier
Worlds,Womens,200m,2011,Daegu,1,1,-0.1,Jeneba TARMOH,23.6,0.178,Eliminated
Worlds,Womens,200m,2011,Daegu,1,1,-0.1,Seyha CHAN,26.34,0.195,Eliminated
Worlds,Womens,200m,2011,Daegu,1,1,-0.1,Ramona VAN DER VLOOT,NA,NA,DNS
Worlds,Womens,200m,2011,Daegu,1,2,-0.5,Carmelita JETER,22.68 Q,0.202,Qualified
Worlds,Womens,200m,2011,Daegu,1,2,-0.5,Sherone SIMPSON,22.94 Q,0.196,Qualified
Worlds,Womens,200m,2011,Daegu,1,2,-0.5, Elizaveta SAVLINIS,23.09 Q,0.157,Qualified
Worlds,Womens,200m,2011,Daegu,1,2,-0.5,Elyzaveta BRYZGINA,23.70 Q,0.176,Qualified
Worlds,Womens,200m,2011,Daegu,1,2,-0.5,Vanda GOMES,23.7,0.18,Eliminated
Worlds,Womens,200m,2011,Daegu,1,2,-0.5,Viktoriya ZYABKINA,24.09,0.197,Eliminated
Worlds,Womens,200m,2011,Daegu,1,2,-0.5,Mary Jane VINCENT,25.2,0.198,Eliminated
Worlds,Womens,200m,2011,Daegu,1,2,-0.5,Blessing OKAGBARE,NA,NA,DNS
Worlds,Womens,200m,2011,Daegu,1,3,-0.3,Dafne SCHIPPERS,22.69,0.173,Qualified
Worlds,Womens,200m,2011,Daegu,1,3,-0.3,Allyson FELIX,22.71,0.208,Qualified
Worlds,Womens,200m,2011,Daegu,1,3,-0.3,Ana Claudia SILVA,22.96,0.151,Qualified
Worlds,Womens,200m,2011,Daegu,1,3,-0.3,Janelle REDHEAD,23.11,0.161,Qualified
Worlds,Womens,200m,2011,Daegu,1,3,-0.3,Allison PETER,23.17,0.245,FastestQualifier
Worlds,Womens,200m,2011,Daegu,1,3,-0.3,Endurance ABINUWA,23.53,0.17,Eliminated
Worlds,Womens,200m,2011,Daegu,1,3,-0.3,Phumlile NDZINISA,24.15,0.199,Eliminated
Worlds,Womens,200m,2011,Daegu,1,3,-0.3,Afa ISMAIL,26.48,0.215,Eliminated
Worlds,Womens,200m,2011,Daegu,1,4,0.3,Shalonda SOLOMON,22.69,0.157,Qualified
Worlds,Womens,200m,2011,Daegu,1,4,0.3,Mariya RYEMYEN,22.77,0.209,Qualified
Worlds,Womens,200m,2011,Daegu,1,4,0.3,Kai SELVON,22.89,0.173,Qualified
Worlds,Womens,200m,2011,Daegu,1,4,0.3,Anthonique STRACHAN,23.2,0.165,Qualified
Worlds,Womens,200m,2011,Daegu,1,4,0.3,Nelkis CASABONA,23.21,0.163,FastestQualifier
Worlds,Womens,200m,2011,Daegu,1,4,0.3,Anna KIELBASINSKA,23.34,0.195,Eliminated
Worlds,Womens,200m,2011,Daegu,1,4,0.3,Kimberly HYACINTHE,23.83,0.16,Eliminated
Worlds,Womens,200m,2011,Daegu,1,4,0.3, Hinikissia Albertine NDIKERT,24.81,0.212,Eliminated
Worlds,Womens,200m,2011,Daegu,1,5,-0.2,Veronica CAMPBELL-BROWN,22.46,0.238,Qualified
Worlds,Womens,200m,2011,Daegu,1,5,-0.2,Ivet LALOVA,22.62,0.157,Qualified
Worlds,Womens,200m,2011,Daegu,1,5,-0.2,Debbie FERGUSON-MCKENZIE,22.86,0.149,Qualified
Worlds,Womens,200m,2011,Daegu,1,5,-0.2,Khrystyna STUY,22.92,0.185,Qualified
Worlds,Womens,200m,2011,Daegu,1,5,-0.2,Anyika ONUORA,22.93,0.181,FastestQualifier
Worlds,Womens,200m,2011,Daegu,1,5,-0.2,Moa HJELMER,23.31,0.169,Eliminated
Worlds,Womens,200m,2011,Daegu,1,5,-0.2,Maryam TOOSI,24.17,0.189,Eliminated
Worlds,Womens,200m,2011,Daegu,1,5,-0.2,Fanny SHONOBI,25.55,0.202,Eliminated
Worlds,Womens,200m,2011,Daegu,2,1,-0.7,Carmelita JETER,22.47,0.216,Qualified
Worlds,Womens,200m,2011,Daegu,2,1,-0.7,Sherone SIMPSON,22.88,0.183,Qualified
Worlds,Womens,200m,2011,Daegu,2,1,-0.7,Mariya RYEMYEN,22.94,0.2,Eliminated
Worlds,Womens,200m,2011,Daegu,2,1,-0.7,Ana Claudia SILVA,22.97,0.172,Eliminated
Worlds,Womens,200m,2011,Daegu,2,1,-0.7,Myriam SOUMARƒ,23.02,0.147,Eliminated
Worlds,Womens,200m,2011,Daegu,2,1,-0.7,Nivea SMITH,23.06,0.206,Eliminated
Worlds,Womens,200m,2011,Daegu,2,1,-0.7,Nelkis CASABONA,23.32,0.141,Eliminated
Worlds,Womens,200m,2011,Daegu,2,1,-0.7,Chisato FUKUSHIMA,23.52,0.134,Eliminated
Worlds,Womens,200m,2011,Daegu,2,2,-0.1,Shalonda SOLOMON,22.46,0.159,Qualified
Worlds,Womens,200m,2011,Daegu,2,2,-0.1,Kerron STEWART,22.77,0.223,Qualified
Worlds,Womens,200m,2011,Daegu,2,2,-0.1,Khrystyna STUY,22.79,0.202,FastestQualifier
Worlds,Womens,200m,2011,Daegu,2,2,-0.1,Debbie FERGUSON-MCKENZIE,22.85,0.166,FastestQualifier
Worlds,Womens,200m,2011,Daegu,2,2,-0.1,Dafne SCHIPPERS,22.92,0.168,Eliminated
Worlds,Womens,200m,2011,Daegu,2,2,-0.1,Elizaveta SAVLINIS,23.04,0.17,Eliminated
Worlds,Womens,200m,2011,Daegu,2,2,-0.1,Anyika ONUORA,23.08,0.156,Eliminated
Worlds,Womens,200m,2011,Daegu,2,2,-0.1,Allison PETER,23.56,0.261,Eliminated
Worlds,Womens,200m,2011,Daegu,2,3,-1.8,Veronica CAMPBELL-BROWN,22.53,0.221,Qualified
Worlds,Womens,200m,2011,Daegu,2,3,-1.8,Allyson FELIX,22.67,0.172,Qualified
Worlds,Womens,200m,2011,Daegu,2,3,-1.8,Ivet LALOVA,23.03,0.154,Eliminated
Worlds,Womens,200m,2011,Daegu,2,3,-1.8,Kai SELVON,23.11,0.21,Eliminated
Worlds,Womens,200m,2011,Daegu,2,3,-1.8,Yulia GUSHCHINA,23.26,0.16,Eliminated
Worlds,Womens,200m,2011,Daegu,2,3,-1.8,Janelle REDHEAD,23.57,0.215,Eliminated
Worlds,Womens,200m,2011,Daegu,2,3,-1.8,Anthonique STRACHAN,23.85,0.155,Eliminated
Worlds,Womens,200m,2011,Daegu,2,3,-1.8,Elyzaveta BRYZGINA,NA,0.249,DNF
Worlds,Womens,200m,2011,Daegu,3,1,-1,Veronica CAMPBELL-BROWN,22.22,0.151,Gold
Worlds,Womens,200m,2011,Daegu,3,1,-1,Carmelita JETER,22.37,0.178,Silver
Worlds,Womens,200m,2011,Daegu,3,1,-1,Allyson FELIX,22.42,0.187,Bronze
Worlds,Womens,200m,2011,Daegu,3,1,-1,Shalonda SOLOMON,22.61,0.172,Finalist
Worlds,Womens,200m,2011,Daegu,3,1,-1,Kerron STEWART,22.7,0.211,Finalist
Worlds,Womens,200m,2011,Daegu,3,1,-1,Debbie FERGUSON-MCKENZIE,22.96,0.157,Finalist
Worlds,Womens,200m,2011,Daegu,3,1,-1,Hrystyna STUY,23.02,0.188,Finalist
Worlds,Womens,200m,2011,Daegu,3,1,-1,Sherone SIMPSON,23.17,0.169,Finalist
Worlds,Womens,200m,2009,Berlin,1,1,0.3,Simone FACEY,22.83,0.17,Qualified
Worlds,Womens,200m,2009,Berlin,1,1,0.3,ChaRonda WILLIAMS,23.08,0.185,Qualified
Worlds,Womens,200m,2009,Berlin,1,1,0.3,Johanna DANOIS,23.29,0.134,Qualified
Worlds,Womens,200m,2009,Berlin,1,1,0.3,Chisato FUKUSHIMA,23.4,0.164,Eliminated
Worlds,Womens,200m,2009,Berlin,1,1,0.3, Darlenis OBREGîN,23.42,0.177,Eliminated
Worlds,Womens,200m,2009,Berlin,1,1,0.3,Andreea OGRAZEANU,23.42,0.247,Eliminated
Worlds,Womens,200m,2009,Berlin,1,1,0.3,Nomvula DLAMINI,25.7,0.312,Eliminated
Worlds,Womens,200m,2009,Berlin,1,1,0.3,Munira SALEH,NA,0.176,DNF
Worlds,Womens,200m,2009,Berlin,1,2,0.1,Muna LEE,22.76,0.163,Qualified
Worlds,Womens,200m,2009,Berlin,1,2,0.1,Kelly-Ann BAPTISTE,23,0.142,Qualified
Worlds,Womens,200m,2009,Berlin,1,2,0.1,Yulia GUSHCHINA,23.07,0.175,Qualified
Worlds,Womens,200m,2009,Berlin,1,2,0.1,Virgil HODGE,23.34,0.172,FastestQualifier
Worlds,Womens,200m,2009,Berlin,1,2,0.1,Carol RODRêGUEZ,23.54,0.138,Eliminated
Worlds,Womens,200m,2009,Berlin,1,2,0.1,Sabina VEIT,23.77,0.169,Eliminated
Worlds,Womens,200m,2009,Berlin,1,2,0.1,Sunayna WAHI,24.74,0.175,Eliminated
Worlds,Womens,200m,2009,Berlin,1,2,0.1,Saria TRABOULSI,26.9,0.144,Eliminated
Worlds,Womens,200m,2009,Berlin,1,3,0,Allyson FELIX,22.88,0.175,Qualified
Worlds,Womens,200m,2009,Berlin,1,3,0,Monique WILLIAMS,22.96,0.144,Qualified
Worlds,Womens,200m,2009,Berlin,1,3,0,Tameka WILLIAMS,23.27,0.174,Qualified
Worlds,Womens,200m,2009,Berlin,1,3,0,Olga ZAYTSEVA,23.28,0.178,FastestQualifier
Worlds,Womens,200m,2009,Berlin,1,3,0,Adrienne POWER,23.38,0.176,Eliminated
Worlds,Womens,200m,2009,Berlin,1,3,0,Momoko TAKAHASHI,23.61,0.165,Eliminated
Worlds,Womens,200m,2009,Berlin,1,3,0,Selloane TSOAELI,28.34,0.243,Eliminated
Worlds,Womens,200m,2009,Berlin,1,3,0,Rakia AL-GASSRA,NA,0.231,Disqualified
Worlds,Womens,200m,2009,Berlin,1,4,0.3,Marshevet MYERS,22.51,0.181,Qualified
Worlds,Womens,200m,2009,Berlin,1,4,0.3,Debbie FERGUSON-MCKENZIE,22.71,0.154,Qualified
Worlds,Womens,200m,2009,Berlin,1,4,0.3,Eleni ARTYMATA,22.83,0.162,Qualified
Worlds,Womens,200m,2009,Berlin,1,4,0.3,Yelena BOLSUN,23.06,0.139,FastestQualifier
Worlds,Womens,200m,2009,Berlin,1,4,0.3,Alena KIYEVICH,23.59,0.154,Eliminated
Worlds,Womens,200m,2009,Berlin,1,4,0.3,Ivet LALOVA,23.6,0.147,Eliminated
Worlds,Womens,200m,2009,Berlin,1,4,0.3,Meritzer WILLIAMS,23.72,0.205,Eliminated
Worlds,Womens,200m,2009,Berlin,1,5,0.1,Cydonie MOTHERSILLE,22.6,0.193,Qualified
Worlds,Womens,200m,2009,Berlin,1,5,0.1,Anneisha MCLAUGHLIN,22.91,0.154,Qualified
Worlds,Womens,200m,2009,Berlin,1,5,0.1,LaVerne JONES-FERRETTE,22.97,0.142,Qualified
Worlds,Womens,200m,2009,Berlin,1,5,0.1,Vida ANIM,23.33,0.168,FastestQualifier
Worlds,Womens,200m,2009,Berlin,1,5,0.1,Isabel LE ROUX,23.61,0.174,Eliminated
Worlds,Womens,200m,2009,Berlin,1,5,0.1,Makelesi BATIMALA,24.13,0.194,Eliminated
Worlds,Womens,200m,2009,Berlin,1,5,0.1,Oludamola OSAYOMI,24.42,0.148,Eliminated
Worlds,Womens,200m,2009,Berlin,1,6,0, Veronica CAMPBELL-BROWN,23.01,0.156,Qualified
Worlds,Womens,200m,2009,Berlin,1,6,0,Emily FREEMAN,23.1,0.178,Qualified
Worlds,Womens,200m,2009,Berlin,1,6,0,Olivia BORLEE,23.25,0.166,Qualified
Worlds,Womens,200m,2009,Berlin,1,6,0,Sheniqua FERGUSON,23.35,0.176,FastestQualifier
Worlds,Womens,200m,2009,Berlin,1,6,0,Guzel KHUBBIEVA,23.61,0.134,Eliminated
Worlds,Womens,200m,2009,Berlin,1,6,0,Jade BAILEY,23.84,0.169,Eliminated
Worlds,Womens,200m,2009,Berlin,1,6,0,Elyzaveta BRYZGINA,NA,NA,DNS
Worlds,Womens,200m,2009,Berlin,2,1,0.5,Debbie FERGUSON-MCKENZIE,22.24,0.133,Qualified
Worlds,Womens,200m,2009,Berlin,2,1,0.5,Veronica CAMPBELL-BROWN,22.29,0.18,Qualified
Worlds,Womens,200m,2009,Berlin,2,1,0.5,Emily FREEMAN,22.64,0.163,FastestQualifier
Worlds,Womens,200m,2009,Berlin,2,1,0.5,Eleni ARTYMATA,22.64,0.192,FastestQualifier
Worlds,Womens,200m,2009,Berlin,2,1,0.5,Johanna DANOIS,23.03,0.178,Eliminated
Worlds,Womens,200m,2009,Berlin,2,1,0.5,Yelena BOLSUN,23.37,0.121,Eliminated
Worlds,Womens,200m,2009,Berlin,2,1,0.5,Rakia AL-GASSRA,NA,0.243,Disqualified
Worlds,Womens,200m,2009,Berlin,2,1,0.5,Marshevet MYERS,NA,0.16,DNF
Worlds,Womens,200m,2009,Berlin,2,2,0.3,Allyson FELIX,22.44,0.167,Qualified
Worlds,Womens,200m,2009,Berlin,2,2,0.3,Anneisha MCLAUGHLIN,22.55,0.156,Qualified
Worlds,Womens,200m,2009,Berlin,2,2,0.3,LaVerne JONES-FERRETTE,22.74,0.151,Eliminated
Worlds,Womens,200m,2009,Berlin,2,2,0.3,Cydonie MOTHERSILLE,22.8,0.202,Eliminated
Worlds,Womens,200m,2009,Berlin,2,2,0.3,ChaRonda WILLIAMS,22.81,0.194,Eliminated
Worlds,Womens,200m,2009,Berlin,2,2,0.3,Olga ZAYTSEVA,23.19,0.155,Eliminated
Worlds,Womens,200m,2009,Berlin,2,2,0.3,Sheniqua FERGUSON,23.4,0.151,Eliminated
Worlds,Womens,200m,2009,Berlin,2,2,0.3,Tameka WILLIAMS,23.47,0.165,Eliminated
Worlds,Womens,200m,2009,Berlin,2,3,0.5,Muna LEE,22.3,0.158,Qualified
Worlds,Womens,200m,2009,Berlin,2,3,0.5,Simone FACEY,22.58,0.162,Qualified
Worlds,Womens,200m,2009,Berlin,2,3,0.5,Monique WILLIAMS,22.9,0.18,Eliminated
Worlds,Womens,200m,2009,Berlin,2,3,0.5,Kelly-Ann BAPTISTE,22.96,0.156,Eliminated
Worlds,Womens,200m,2009,Berlin,2,3,0.5,Virgil HODGE,23.19,0.178,Eliminated
Worlds,Womens,200m,2009,Berlin,2,3,0.5,Yulia GUSHCHINA,23.24,0.175,Eliminated
Worlds,Womens,200m,2009,Berlin,2,3,0.5,Vida ANIM,23.36,0.151,Eliminated
Worlds,Womens,200m,2009,Berlin,2,3,0.5,Olivia BORLEE,23.42,0.19,Eliminated
Worlds,Womens,200m,2009,Berlin,3,1,-0.1,Allyson FELIX,22.02,0.173,Gold
Worlds,Womens,200m,2009,Berlin,3,1,-0.1,Veronica CAMPBELL-BROWN,22.35,0.184,Silver
Worlds,Womens,200m,2009,Berlin,3,1,-0.1,Debbie FERGUSON-MCKENZIE,22.41,0.171,Bronze
Worlds,Womens,200m,2009,Berlin,3,1,-0.1,Muna LEE,22.48,0.174,Finalist
Worlds,Womens,200m,2009,Berlin,3,1,-0.1,Anneisha MCLAUGHLIN,22.62,0.178,Finalist
Worlds,Womens,200m,2009,Berlin,3,1,-0.1,Simone FACEY,22.8,0.163,Finalist
Worlds,Womens,200m,2009,Berlin,3,1,-0.1,Emily FREEMAN,22.98,0.141,Finalist
Worlds,Womens,200m,2009,Berlin,3,1,-0.1,Eleni ARTYMATA,23.05,0.176,Finalist
Worlds,Womens,200m,2007,Osaka,1,1,1.1,Allyson FELIX,22.5,0.179,Qualified
Worlds,Womens,200m,2007,Osaka,1,1,1.1,Susanthika JAYASINGHE,22.55,0.202,Qualified
Worlds,Womens,200m,2007,Osaka,1,1,1.1,Sherry FLETCHER,22.94,0.155,Qualified
Worlds,Womens,200m,2007,Osaka,1,1,1.1,Roxana DêAZ,23.06,0.165,Qualified
Worlds,Womens,200m,2007,Osaka,1,1,1.1,Tahesia HARRIGAN-SCOTT,23.46,0.14,Qualified
Worlds,Womens,200m,2007,Osaka,1,1,1.1,Myriam L_onie MANI,23.66,0.141,Eliminated
Worlds,Womens,200m,2007,Osaka,1,1,1.1,Fabienne FƒRAEZ,NA,NA,DNS
Worlds,Womens,200m,2007,Osaka,1,2,-0.2,LaShauntea MOORE,22.93,0.187,Qualified
Worlds,Womens,200m,2007,Osaka,1,2,-0.2,Debbie FERGUSON-MCKENZIE,23.07,0.185,Qualified
Worlds,Womens,200m,2007,Osaka,1,2,-0.2,Yelena BOLSUN,23.11,0.162,Qualified
Worlds,Womens,200m,2007,Osaka,1,2,-0.2,Zudikey RODRêGUEZ,23.96,0.196,Qualified
Worlds,Womens,200m,2007,Osaka,1,2,-0.2,Kay Khine LWIN,24.5,0.179,Eliminated
Worlds,Womens,200m,2007,Osaka,1,2,-0.2,Abdikarim Sheikh FOWZIO,30.87,0.359,Eliminated
Worlds,Womens,200m,2007,Osaka,1,2,-0.2,Emily FREEMAN,NA,NA,Disqualified
Worlds,Womens,200m,2007,Osaka,1,2,-0.2,Rakia AL-GASSRA,NA,NA,DNS
Worlds,Womens,200m,2007,Osaka,1,3,1.9,Tezzhan NAIMOVA,22.84,0.202,Qualified
Worlds,Womens,200m,2007,Osaka,1,3,1.9,LaVerne JONES-FERRETTE,23.03,0.171,Qualified
Worlds,Womens,200m,2007,Osaka,1,3,1.9,Yuliya CHERMOSHANSKAYA,23.21,0.205,Qualified
Worlds,Womens,200m,2007,Osaka,1,3,1.9,Iryna SHTANHYEYEVA,23.23,0.151,Qualified
Worlds,Womens,200m,2007,Osaka,1,3,1.9,Geraldine PILLAY,23.39,0.194,FastestQualifier
Worlds,Womens,200m,2007,Osaka,1,3,1.9,Gretta TASLAKIAN,24.35,0.191,Eliminated
Worlds,Womens,200m,2007,Osaka,1,3,1.9,Monika BEJNAR,NA,NA,DNS
Worlds,Womens,200m,2007,Osaka,1,4,-0.8,Sanya RICHARDS-ROSS,22.74,0.209,Qualified
Worlds,Womens,200m,2007,Osaka,1,4,-0.8,Cydonie MOTHERSILLE,22.86,0.367,Qualified
Worlds,Womens,200m,2007,Osaka,1,4,-0.8,Aleen BAILEY ,22.94,0.16,Qualified
Worlds,Womens,200m,2007,Osaka,1,4,-0.8, Vida ANIM,23.16,0.16,Qualified
Worlds,Womens,200m,2007,Osaka,1,4,-0.8,Guzel KHUBBIEVA,23.25,0.126,FastestQualifier
Worlds,Womens,200m,2007,Osaka,1,4,-0.8,Louise AYƒTOTCHƒ,23.34,0.154,FastestQualifier
Worlds,Womens,200m,2007,Osaka,1,4,-0.8, Ewelina PTAK,23.38,0.161,FastestQualifier
