Competition,Sex,Event,Year,Venue,Round,Heat,Wind,Sprinter,FinishTime,ReactionTime,Result
Worlds,Mens,60m Hurdles,2012,Istanbul,1,1,NA,Konstantin SHABANOV,7.72,0.223,Qualified
Worlds,Mens,60m Hurdles,2012,Istanbul,1,1,NA,Paolo DAL MOLIN,7.78,0.14,FastestQualifier
Worlds,Mens,60m Hurdles,2012,Istanbul,1,1,NA,Konstad’nos DOUVALêDIS,7.83,0.23,Eliminated
Worlds,Mens,60m Hurdles,2012,Istanbul,1,1,NA,Kim Fai IONG,8.41,0.236,Eliminated
Worlds,Mens,60m Hurdles,2012,Istanbul,1,1,NA,Ali HAZER,8.84,0.252,Eliminated
Worlds,Mens,60m Hurdles,2012,Istanbul,1,1,NA,Othman HADJ LAZIB,NA,0.079,Disqualified
Worlds,Mens,60m Hurdles,2012,Istanbul,1,2,NA,Andrew POZZI,7.61,0.21,Qualified
Worlds,Mens,60m Hurdles,2012,Istanbul,1,2,NA,Xiang LIU,7.62,0.214,Qualified
Worlds,Mens,60m Hurdles,2012,Istanbul,1,2,NA,Helge SCHWARZER,7.72,0.13,Qualified
Worlds,Mens,60m Hurdles,2012,Istanbul,1,2,NA,Bal‡zs BAJI,7.81,0.245,FastestQualifier
Worlds,Mens,60m Hurdles,2012,Istanbul,1,2,NA,Dominik BOCHENEK,7.85,0.148,Eliminated
Worlds,Mens,60m Hurdles,2012,Istanbul,1,2,NA,Ronald FORBES,7.95,0.292,Eliminated
Worlds,Mens,60m Hurdles,2012,Istanbul,1,2,NA,Abdulaziz AL MANDEEL,7.98,0.321,Eliminated
Worlds,Mens,60m Hurdles,2012,Istanbul,1,2,NA,Jorge MCFARLANE,8.16,0.239,Eliminated
Worlds,Mens,60m Hurdles,2012,Istanbul,1,3,NA,Emanuele ABATE,7.71,0.139,Qualified
Worlds,Mens,60m Hurdles,2012,Istanbul,1,3,NA,Maksim LYNSHA,7.81,0.254,Qualified
Worlds,Mens,60m Hurdles,2012,Istanbul,1,3,NA,Jackson QUI„îNEZ,7.83,0.234,Qualified
Worlds,Mens,60m Hurdles,2012,Istanbul,1,3,NA,Evgeniy BORISOV,7.88,0.248,Eliminated
Worlds,Mens,60m Hurdles,2012,Istanbul,1,3,NA,Eric KEDDO,7.96,0.298,Eliminated
Worlds,Mens,60m Hurdles,2012,Istanbul,1,3,NA,Dongpeng SHI,8.15,0.157,Eliminated
Worlds,Mens,60m Hurdles,2012,Istanbul,1,3,NA,Alexandros STAVRIDES,8.17,0.235,Eliminated
Worlds,Mens,60m Hurdles,2012,Istanbul,1,3,NA,Kevin CRADDOCK,NA,NA,DNS
Worlds,Mens,60m Hurdles,2012,Istanbul,1,4,NA,Aries MERRITT,7.66,0.159,Qualified
Worlds,Mens,60m Hurdles,2012,Istanbul,1,4,NA,Richard PHILLIPS,7.71,0.174,Qualified
Worlds,Mens,60m Hurdles,2012,Istanbul,1,4,NA,Artur NOGA,7.81,0.168,Qualified
Worlds,Mens,60m Hurdles,2012,Istanbul,1,4,NA,Orlando ORTEGA,7.82,0.166,FastestQualifier
Worlds,Mens,60m Hurdles,2012,Istanbul,1,4,NA,Ben REYNOLDS,7.82,0.206,FastestQualifier
Worlds,Mens,60m Hurdles,2012,Istanbul,1,4,NA,Gregor TRABER,7.83,0.28,Eliminated
Worlds,Mens,60m Hurdles,2012,Istanbul,1,4,NA,Enrique LLANOS,9.65,0.232,Eliminated
Worlds,Mens,60m Hurdles,2012,Istanbul,1,4,NA,Mensah ELLIOTT,NA,0.22,DNF
Worlds,Mens,60m Hurdles,2012,Istanbul,2,1,NA,Xiang LIU,7.53,0.157,Qualified
Worlds,Mens,60m Hurdles,2012,Istanbul,2,1,NA,Andrew POZZI,7.56,0.201,Qualified
Worlds,Mens,60m Hurdles,2012,Istanbul,2,1,NA,Emanuele ABATE,7.62,0.194,Qualified
Worlds,Mens,60m Hurdles,2012,Istanbul,2,1,NA,Konstantin SHABANOV,7.67,0.165,Qualified
Worlds,Mens,60m Hurdles,2012,Istanbul,2,1,NA,Maksim LYNSHA,7.74,0.248,Eliminated
Worlds,Mens,60m Hurdles,2012,Istanbul,2,1,NA,Bal‡zs BAJI,7.76,0.175,Eliminated
Worlds,Mens,60m Hurdles,2012,Istanbul,2,1,NA,Ben REYNOLDS,7.8,0.175,Eliminated
Worlds,Mens,60m Hurdles,2012,Istanbul,2,1,NA,Jackson QUI„îNEZ,7.82,0.235,Eliminated
Worlds,Mens,60m Hurdles,2012,Istanbul,2,2,NA,Pascal MARTINOT-LAGARDE,7.6,0.212,Qualified
Worlds,Mens,60m Hurdles,2012,Istanbul,2,2,NA,Aries MERRITT,7.65,0.229,Qualified
Worlds,Mens,60m Hurdles,2012,Istanbul,2,2,NA,Lehann FOURIE,7.65,0.222,Qualified
Worlds,Mens,60m Hurdles,2012,Istanbul,2,2,NA,Artur NOGA,7.68,0.154,Qualified
Worlds,Mens,60m Hurdles,2012,Istanbul,2,2,NA,Orlando ORTEGA,7.71,0.146,Eliminated
Worlds,Mens,60m Hurdles,2012,Istanbul,2,2,NA,Helge SCHWARZER,7.75,0.156,Eliminated
Worlds,Mens,60m Hurdles,2012,Istanbul,2,2,NA,Paolo DAL MOLIN,7.92,0.197,Eliminated
Worlds,Mens,60m Hurdles,2012,Istanbul,2,2,NA,Richard PHILLIPS,NA,NA,DNS
Worlds,Mens,60m Hurdles,2012,Istanbul,3,1,NA,Aries MERRITT,7.44,0.135,Gold
Worlds,Mens,60m Hurdles,2012,Istanbul,3,1,NA,Xiang LIU,7.49,0.167,Silver
Worlds,Mens,60m Hurdles,2012,Istanbul,3,1,NA,Pascal MARTINOT-LAGARDE,7.53,0.141,Bronze
Worlds,Mens,60m Hurdles,2012,Istanbul,3,1,NA,Andrew POZZI,7.58,0.155,Finalist
Worlds,Mens,60m Hurdles,2012,Istanbul,3,1,NA,Konstantin SHABANOV,7.6,0.202,Finalist
Worlds,Mens,60m Hurdles,2012,Istanbul,3,1,NA,Emanuele ABATE,7.63,0.155,Finalist
Worlds,Mens,60m Hurdles,2012,Istanbul,3,1,NA,Lehann FOURIE,7.69,0.147,Finalist
Worlds,Mens,60m Hurdles,2012,Istanbul,3,1,NA,Artur NOGA,7.74,0.157,Finalist
Worlds,Mens,60m Hurdles,2010,Doha,1,1,NA,David OLIVER,7.6,0.152,Qualified
Worlds,Mens,60m Hurdles,2010,Doha,1,1,NA,D‡niel KISS,7.65,0.156,Qualified
Worlds,Mens,60m Hurdles,2010,Doha,1,1,NA,Alexander JOHN,7.7,0.148,Qualified
Worlds,Mens,60m Hurdles,2010,Doha,1,1,NA,Adrien DEGHELT,7.77,0.157,Qualified
Worlds,Mens,60m Hurdles,2010,Doha,1,1,NA,Ronald FORBES,7.86,0.169,FastestQualifier
Worlds,Mens,60m Hurdles,2010,Doha,1,1,NA,Kim Fai IONG,8.67,0.259,Eliminated
Worlds,Mens,60m Hurdles,2010,Doha,1,1,NA,Inoke FINAU,9.06,0.232,Eliminated
Worlds,Mens,60m Hurdles,2010,Doha,1,2,NA,Terrence TRAMMELL,7.6,0.158,Qualified
Worlds,Mens,60m Hurdles,2010,Doha,1,2,NA,Shamar SANDS,7.75,0.219,Qualified
Worlds,Mens,60m Hurdles,2010,Doha,1,2,NA,Damien BROOTHAERTS,7.8,0.167,Qualified
Worlds,Mens,60m Hurdles,2010,Doha,1,2,NA,Jurica GRABU_IC,7.8,0.165,Qualified
Worlds,Mens,60m Hurdles,2010,Doha,1,2,NA,Ahmad HAZER,8.36,0.18,Eliminated
Worlds,Mens,60m Hurdles,2010,Doha,1,2,NA,Paulo VILLAR,NA,NA,Disqualified
Worlds,Mens,60m Hurdles,2010,Doha,1,2,NA,Dwight THOMAS,NA,NA,DNS
Worlds,Mens,60m Hurdles,2010,Doha,1,3,NA,Evgeniy BORISOV,7.74,0.21,Qualified
Worlds,Mens,60m Hurdles,2010,Doha,1,3,NA,Helge SCHWARZER,7.76,0.242,Qualified
Worlds,Mens,60m Hurdles,2010,Doha,1,3,NA,Xiang LIU,7.79,0.219,Qualified
Worlds,Mens,60m Hurdles,2010,Doha,1,3,NA,Philip NOSSMY,7.8,0.24,Qualified
Worlds,Mens,60m Hurdles,2010,Doha,1,3,NA,Garfield DARIEN,7.86,0.194,FastestQualifier
Worlds,Mens,60m Hurdles,2010,Doha,1,3,NA,Martin MAZçC,7.97,0.239,Eliminated
Worlds,Mens,60m Hurdles,2010,Doha,1,4,NA,Felipe VIVANCOS,7.67,0.135,Qualified
Worlds,Mens,60m Hurdles,2010,Doha,1,4,NA,Maurice WIGNALL,7.71,0.145,Qualified
Worlds,Mens,60m Hurdles,2010,Doha,1,4,NA,Petr SVOBODA,7.75,0.163,Qualified
Worlds,Mens,60m Hurdles,2010,Doha,1,4,NA,Dongpeng SHI,7.83,0.164,Qualified
Worlds,Mens,60m Hurdles,2010,Doha,1,4,NA,Dayron CAPETILLO,7.85,0.263,FastestQualifier
Worlds,Mens,60m Hurdles,2010,Doha,1,4,NA,Ladji DOUCOURƒ,NA,0.254,DNF
Worlds,Mens,60m Hurdles,2010,Doha,1,4,NA,Mohsin ALI,NA,NA,DNS
Worlds,Mens,60m Hurdles,2010,Doha,1,5,NA,Dayron ROBLES,7.74,0.316,Qualified
Worlds,Mens,60m Hurdles,2010,Doha,1,5,NA,H_ctor COTTO,7.78,0.131,Qualified
Worlds,Mens,60m Hurdles,2010,Doha,1,5,NA,Dominik BOCHENEK,7.78,0.137,Qualified
Worlds,Mens,60m Hurdles,2010,Doha,1,5,NA,Gregory SEDOC,7.79,0.157,Qualified
Worlds,Mens,60m Hurdles,2010,Doha,1,5,NA,Maksim LYNSHA,7.8,0.151,FastestQualifier
Worlds,Mens,60m Hurdles,2010,Doha,1,5,NA,Aleksey DREMIN,8.18,0.264,Eliminated
Worlds,Mens,60m Hurdles,2010,Doha,1,5,NA,Dhirendra CHAUDHARY,NA,NA,Disqualified
Worlds,Mens,60m Hurdles,2010,Doha,2,1,NA,Terrence TRAMMELL,7.51,0.163,Qualified
Worlds,Mens,60m Hurdles,2010,Doha,2,1,NA,Xiang LIU,7.68,0.135,Qualified
Worlds,Mens,60m Hurdles,2010,Doha,2,1,NA,Dayron CAPETILLO,7.76,0.225,Eliminated
Worlds,Mens,60m Hurdles,2010,Doha,2,1,NA,Shamar SANDS,7.81,0.186,Eliminated
Worlds,Mens,60m Hurdles,2010,Doha,2,1,NA,Adrien DEGHELT,7.83,0.156,Eliminated
Worlds,Mens,60m Hurdles,2010,Doha,2,1,NA,Ronald FORBES,7.91,0.224,Eliminated
Worlds,Mens,60m Hurdles,2010,Doha,2,1,NA,Felipe VIVANCOS,NA,NA,Disqualified
Worlds,Mens,60m Hurdles,2010,Doha,2,1,NA,Alexander JOHN,NA,NA,Disqualified
Worlds,Mens,60m Hurdles,2010,Doha,2,2,NA,Dayron ROBLES,7.56,0.222,Qualified
Worlds,Mens,60m Hurdles,2010,Doha,2,2,NA,Evgeniy BORISOV,7.57,0.156,Qualified
Worlds,Mens,60m Hurdles,2010,Doha,2,2,NA,Gregory SEDOC,7.67,0.163,Eliminated
Worlds,Mens,60m Hurdles,2010,Doha,2,2,NA,Maksim LYNSHA,7.71,0.197,Eliminated
Worlds,Mens,60m Hurdles,2010,Doha,2,2,NA,Helge SCHWARZER,7.74,0.134,Eliminated
Worlds,Mens,60m Hurdles,2010,Doha,2,2,NA,Dongpeng SHI,7.82,0.195,Eliminated
Worlds,Mens,60m Hurdles,2010,Doha,2,2,NA,Damien BROOTHAERTS,7.86,0.176,Eliminated
Worlds,Mens,60m Hurdles,2010,Doha,2,2,NA,H_ctor COTTO,7.87,0.227,Eliminated
Worlds,Mens,60m Hurdles,2010,Doha,2,3,NA,Petr SVOBODA,7.6,0.158,Qualified
Worlds,Mens,60m Hurdles,2010,Doha,2,3,NA,David OLIVER,7.61,0.225,Qualified
Worlds,Mens,60m Hurdles,2010,Doha,2,3,NA,Maurice WIGNALL,7.62,0.153,FastestQualifier
Worlds,Mens,60m Hurdles,2010,Doha,2,3,NA,D‡niel KISS,7.64,0.147,FastestQualifier
Worlds,Mens,60m Hurdles,2010,Doha,2,3,NA,Philip NOSSMY,7.69,0.157,Eliminated
Worlds,Mens,60m Hurdles,2010,Doha,2,3,NA,Jurica GRABU_IC,7.81,0.22,Eliminated
Worlds,Mens,60m Hurdles,2010,Doha,2,3,NA,Dominik BOCHENEK,7.91,0.15,Eliminated
Worlds,Mens,60m Hurdles,2010,Doha,2,3,NA,Garfield DARIEN,NA,NA,DNS
Worlds,Mens,60m Hurdles,2010,Doha,3,1,NA,Dayron ROBLES,7.34,0.196,Gold
Worlds,Mens,60m Hurdles,2010,Doha,3,1,NA,Terrence TRAMMELL,7.36,0.149,Silver
Worlds,Mens,60m Hurdles,2010,Doha,3,1,NA,David OLIVER,7.44,0.149,Bronze
Worlds,Mens,60m Hurdles,2010,Doha,3,1,NA,Evgeniy BORISOV,7.51,0.167,Finalist
Worlds,Mens,60m Hurdles,2010,Doha,3,1,NA,Petr SVOBODA,7.58,0.134,Finalist
Worlds,Mens,60m Hurdles,2010,Doha,3,1,NA,Maurice WIGNALL,7.6,0.135,Finalist
Worlds,Mens,60m Hurdles,2010,Doha,3,1,NA,Xiang LIU,7.65,0.151,Finalist
Worlds,Mens,60m Hurdles,2010,Doha,3,1,NA,D‡niel KISS,7.81,0.182,Finalist
Worlds,Mens,60m Hurdles,2008,Valencia,1,1,NA,Jackson QUI„îNEZ,7.58,0.168,Qualified
Worlds,Mens,60m Hurdles,2008,Valencia,1,1,NA,Thomas BLASCHEK,7.61,0.126,Qualified
Worlds,Mens,60m Hurdles,2008,Valencia,1,1,NA,Adrien DEGHELT,7.73,0.13,Qualified
Worlds,Mens,60m Hurdles,2008,Valencia,1,1,NA,Damjan ZLATNAR,7.76,0.127,Qualified
Worlds,Mens,60m Hurdles,2008,Valencia,1,1,NA,Anselmo DA SILVA,7.8,0.123,FastestQualifier
Worlds,Mens,60m Hurdles,2008,Valencia,1,1,NA,Dominik BOCHENEK,7.83,0.123,FastestQualifier
Worlds,Mens,60m Hurdles,2008,Valencia,1,2,NA,Stanislavs OLIJARS,7.72,0.181,Qualified
Worlds,Mens,60m Hurdles,2008,Valencia,1,2,NA,Xiang LIU,7.73,0.105,Qualified
Worlds,Mens,60m Hurdles,2008,Valencia,1,2,NA,Maksim LYNSHA,7.8,0.259,Qualified
Worlds,Mens,60m Hurdles,2008,Valencia,1,2,NA,Samuel COCO-VILOIN,7.85,0.154,Qualified
Worlds,Mens,60m Hurdles,2008,Valencia,1,2,NA,Decosma WRIGHT,7.85,0.269,Eliminated
Worlds,Mens,60m Hurdles,2008,Valencia,1,2,NA,Shamar SANDS,7.97,0.227,Eliminated
Worlds,Mens,60m Hurdles,2008,Valencia,1,2,NA,Dayron ROBLES,8.53,0.174,Eliminated
Worlds,Mens,60m Hurdles,2008,Valencia,1,3,NA,Petr SVOBODA,7.71,0.163,Qualified
Worlds,Mens,60m Hurdles,2008,Valencia,1,3,NA,Robert KRONBERG,7.73,0.16,Qualified
Worlds,Mens,60m Hurdles,2008,Valencia,1,3,NA,Yoel HERNçNDEZ,7.74,0.251,Qualified
Worlds,Mens,60m Hurdles,2008,Valencia,1,3,NA,Evgeniy BORISOV,7.79,0.247,Qualified
Worlds,Mens,60m Hurdles,2008,Valencia,1,3,NA,ƒder Antonio SOUZA,7.89,0.194,Eliminated
Worlds,Mens,60m Hurdles,2008,Valencia,1,3,NA,Yuji OHASHI,8.01,0.162,Eliminated
Worlds,Mens,60m Hurdles,2008,Valencia,1,3,NA,Rayzam Shah WAN SOFIAN,8.26,0.246,Eliminated
Worlds,Mens,60m Hurdles,2008,Valencia,1,4,NA,Allan SCOTT,7.64,0.149,Qualified
Worlds,Mens,60m Hurdles,2008,Valencia,1,4,NA,Allen JOHNSON,7.67,0.171,Qualified
Worlds,Mens,60m Hurdles,2008,Valencia,1,4,NA,Paulo VILLAR,7.68,0.152,Qualified
Worlds,Mens,60m Hurdles,2008,Valencia,1,4,NA,Dongpeng SHI,7.72,0.15,Qualified
Worlds,Mens,60m Hurdles,2008,Valencia,1,4,NA,Masato NAITO,7.75,0.14,FastestQualifier
Worlds,Mens,60m Hurdles,2008,Valencia,1,4,NA,Stanislav SAJDOK,7.81,0.243,FastestQualifier
Worlds,Mens,60m Hurdles,2008,Valencia,1,5,NA,David OLIVER,7.59,0.225,Qualified
Worlds,Mens,60m Hurdles,2008,Valencia,1,5,NA,Maurice WIGNALL,7.61,0.173,Qualified
Worlds,Mens,60m Hurdles,2008,Valencia,1,5,NA,Willi MATHISZIK,7.7,0.146,Qualified
Worlds,Mens,60m Hurdles,2008,Valencia,1,5,NA,Alexandru MIHAILESCU,7.88,0.183,Qualified
Worlds,Mens,60m Hurdles,2008,Valencia,1,5,NA,Igor PEREMOTA,7.93,0.143,Eliminated
Worlds,Mens,60m Hurdles,2008,Valencia,1,5,NA,Rene ORUMAN,8,0.165,Eliminated
Worlds,Mens,60m Hurdles,2008,Valencia,1,5,NA,Toriki URARII,8.52,0.297,Eliminated
Worlds,Mens,60m Hurdles,2008,Valencia,2,1,NA,Allan SCOTT,7.57,0.159,Qualified
Worlds,Mens,60m Hurdles,2008,Valencia,2,1,NA,Allen JOHNSON,7.64,0.241,Qualified
Worlds,Mens,60m Hurdles,2008,Valencia,2,1,NA,Dongpeng SHI,7.65,0.147,Eliminated
Worlds,Mens,60m Hurdles,2008,Valencia,2,1,NA,Robert KRONBERG,7.75,0.172,Eliminated
Worlds,Mens,60m Hurdles,2008,Valencia,2,1,NA,Petr SVOBODA,7.81,0.149,Eliminated
Worlds,Mens,60m Hurdles,2008,Valencia,2,1,NA,Masato NAITO,7.85,0.237,Eliminated
Worlds,Mens,60m Hurdles,2008,Valencia,2,1,NA,Anselmo DA SILVA,7.94,0.225,Eliminated
Worlds,Mens,60m Hurdles,2008,Valencia,2,1,NA,Maksim LYNSHA,8.03,0.238,Eliminated
Worlds,Mens,60m Hurdles,2008,Valencia,2,2,NA,Thomas BLASCHEK,7.59,0.12,Qualified
Worlds,Mens,60m Hurdles,2008,Valencia,2,2,NA,Evgeniy BORISOV,7.61,0.142,Qualified
Worlds,Mens,60m Hurdles,2008,Valencia,2,2,NA,Jackson QUI„îNEZ,7.63,0.229,FastestQualifier
Worlds,Mens,60m Hurdles,2008,Valencia,2,2,NA,Adrien DEGHELT,7.69,0.14,Eliminated
Worlds,Mens,60m Hurdles,2008,Valencia,2,2,NA,Maurice WIGNALL,7.7,0.259,Eliminated
Worlds,Mens,60m Hurdles,2008,Valencia,2,2,NA,Paulo VILLAR,7.81,0.16,Eliminated
Worlds,Mens,60m Hurdles,2008,Valencia,2,2,NA,Samuel COCO-VILOIN,7.93,0.242,Eliminated
Worlds,Mens,60m Hurdles,2008,Valencia,2,2,NA,Dominik BOCHENEK,7.97,0.268,Eliminated
Worlds,Mens,60m Hurdles,2008,Valencia,2,3,NA,Xiang LIU,7.57,0.177,Qualified
Worlds,Mens,60m Hurdles,2008,Valencia,2,3,NA,Stanislavs OLIJARS,7.6,0.152,Qualified
Worlds,Mens,60m Hurdles,2008,Valencia,2,3,NA,Yoel HERNçNDEZ,7.63,0.176,FastestQualifier
Worlds,Mens,60m Hurdles,2008,Valencia,2,3,NA,David OLIVER,7.65,0.275,Eliminated
Worlds,Mens,60m Hurdles,2008,Valencia,2,3,NA,Willi MATHISZIK,7.76,0.232,Eliminated
Worlds,Mens,60m Hurdles,2008,Valencia,2,3,NA,Damjan ZLATNAR,7.77,0.129,Eliminated
Worlds,Mens,60m Hurdles,2008,Valencia,2,3,NA,Stanislav SAJDOK,7.85,0.214,Eliminated
Worlds,Mens,60m Hurdles,2008,Valencia,2,3,NA,Alexandru MIHAILESCU,7.96,0.249,Eliminated
Worlds,Mens,60m Hurdles,2008,Valencia,3,1,NA,Xiang LIU,7.46,0.217,Gold
Worlds,Mens,60m Hurdles,2008,Valencia,3,1,NA,Allen JOHNSON,7.55,0.176,Silver
Worlds,Mens,60m Hurdles,2008,Valencia,3,1,NA,Evgeniy BORISOV,7.6,0.232,Bronze
Worlds,Mens,60m Hurdles,2008,Valencia,3,1,NA,Stanislavs OLIJARS,7.64,0.136,Finalist
Worlds,Mens,60m Hurdles,2008,Valencia,3,1,NA,Thomas BLASCHEK,7.65,0.198,Finalist
Worlds,Mens,60m Hurdles,2008,Valencia,3,1,NA,Allan SCOTT,7.66,0.148,Finalist
Worlds,Mens,60m Hurdles,2008,Valencia,3,1,NA,Jackson QUI„îNEZ,7.91,0.217,Finalist
Worlds,Mens,60m Hurdles,2008,Valencia,3,1,NA,Yoel HERNçNDEZ,NA,0.249,DNF
Worlds,Mens,60m Hurdles,2006,Moscow,1,1,NA,Thomas BLASCHEK,7.65,0.159,Qualified
Worlds,Mens,60m Hurdles,2006,Moscow,1,1,NA,Elmar LICHTENEGGER,7.71,0.176,Qualified
Worlds,Mens,60m Hurdles,2006,Moscow,1,1,NA,Olli TALSI,7.77,0.129,Qualified
Worlds,Mens,60m Hurdles,2006,Moscow,1,1,NA,Ivan BITZI,7.86,0.124,Qualified
Worlds,Mens,60m Hurdles,2006,Moscow,1,1,NA,Anthony DE SEVELINGES,8.9,0.138,Eliminated
