Competition,Sex,Event,Year,Venue,Round,Heat,Wind,Sprinter,FinishTime,ReactionTime,Result
Worlds,Womens,60m,2014,Sopot,1,6,NA,Anna KIELBASINSKA,7.31,0.151,FastestQualifier
Worlds,Womens,60m,2014,Sopot,1,6,NA,Audrey ALLOH,7.35,0.154,Eliminated
Worlds,Womens,60m,2014,Sopot,1,6,NA,Aziza SBAITY,7.82,0.168,Eliminated
Worlds,Womens,60m,2014,Sopot,1,6,NA,Marlene MEVONG MBA,8.05,0.287,Eliminated
Worlds,Womens,60m,2014,Sopot,2,1,NA,Murielle AHOURÄ,7.06,0.167,Qualified
Worlds,Womens,60m,2014,Sopot,2,1,NA,Gloria ASUMNU,7.11,0.169,Qualified
Worlds,Womens,60m,2014,Sopot,2,1,NA,LaKeisha LAWSON,7.18,0.178,Eliminated
Worlds,Womens,60m,2014,Sopot,2,1,NA,Ruddy ZANG MILAMA,7.19,0.179,Eliminated
Worlds,Womens,60m,2014,Sopot,2,1,NA,Sheniqua FERGUSON,7.25,0.181,Eliminated
Worlds,Womens,60m,2014,Sopot,2,1,NA,Sophie PAPPS,7.3,0.146,Eliminated
Worlds,Womens,60m,2014,Sopot,2,1,NA,Carina HORN,7.34,0.15,Eliminated
Worlds,Womens,60m,2014,Sopot,2,1,NA,Jamile SAMUEL,7.39,0.168,Eliminated
Worlds,Womens,60m,2014,Sopot,2,2,NA,Verena SAILER,7.12,0.163,Qualified
Worlds,Womens,60m,2014,Sopot,2,2,NA,Tianna BARTOLETTA,7.14,0.205,Qualified
Worlds,Womens,60m,2014,Sopot,2,2,NA,Veronica CAMPBELL-BROWN,7.17,0.182,FastestQualifier
Worlds,Womens,60m,2014,Sopot,2,2,NA,Dafne SCHIPPERS,7.18,0.158,Eliminated
Worlds,Womens,60m,2014,Sopot,2,2,NA,Ezinne OKPARAEBO,7.19,0.159,Eliminated
Worlds,Womens,60m,2014,Sopot,2,2,NA,Yongli WEI,7.3,0.167,Eliminated
Worlds,Womens,60m,2014,Sopot,2,2,NA,Natalia POHREBNIAK,7.34,0.147,Eliminated
Worlds,Womens,60m,2014,Sopot,2,2,NA,Marta JESCHKE,7.41,0.193,Eliminated
Worlds,Womens,60m,2014,Sopot,2,3,NA,Shelly-Ann FRASER-PRYCE,7.08,0.19,Qualified
Worlds,Womens,60m,2014,Sopot,2,3,NA,Asha PHILIP,7.09,0.123,Qualified
Worlds,Womens,60m,2014,Sopot,2,3,NA, Michelle-Lee AHYE,7.1,0.141,Qualified
Worlds,Womens,60m,2014,Sopot,2,3,NA,Tahesia HARRIGAN-SCOTT,7.17,0.143,Eliminated
Worlds,Womens,60m,2014,Sopot,2,3,NA,Franciela KRASUCKI,7.31,0.18,Eliminated
Worlds,Womens,60m,2014,Sopot,2,3,NA,Anna KIELBASINSKA,7.31,0.165,Eliminated
Worlds,Womens,60m,2014,Sopot,2,3,NA,Yasmin KWADWO,7.32,0.118,Eliminated
Worlds,Womens,60m,2014,Sopot,2,3,NA,Hanna-Maari LATVALA,7.34,0.161,Eliminated
Worlds,Womens,60m,2014,Sopot,3,1,NA,Shelly-Ann FRASER-PRYCE,6.98,0.159,Gold
Worlds,Womens,60m,2014,Sopot,3,1,NA,Murielle AHOURÄ,7.01,0.158,Silver
Worlds,Womens,60m,2014,Sopot,3,1,NA, Tianna BARTOLETTA,7.06,0.165,Bronze
Worlds,Womens,60m,2014,Sopot,3,1,NA,Asha PHILIP,7.11,0.134,Finalist
Worlds,Womens,60m,2014,Sopot,3,1,NA,Veronica CAMPBELL-BROWN,7.13,0.138,Finalist
Worlds,Womens,60m,2014,Sopot,3,1,NA,Michelle-Lee AHYE,7.16,0.166,Finalist
Worlds,Womens,60m,2014,Sopot,3,1,NA,Gloria ASUMNU,7.18,0.161,Finalist
Worlds,Womens,60m,2014,Sopot,3,1,NA,Verena SAILER,7.18,0.171,Finalist
Worlds,Womens,60m,2012,Istanbul,1,1,NA,Audrey ALLOH,7.33,0.198,Qualified
Worlds,Womens,60m,2012,Istanbul,1,1,NA,Aleen BAILEY,7.34,0.226,Qualified
Worlds,Womens,60m,2012,Istanbul,1,1,NA,Asha PHILIP,7.37,0.191,FastestQualifier
Worlds,Womens,60m,2012,Istanbul,1,1,NA,SÑnia TAVARES,7.45,0.185,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,1,NA,Papia Rani SARKAR,8.17,0.292,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,1,NA,Anna BULANOVA,8.19,0.306,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,1,NA,Maria Inaly MORAZçN,8.29,0.162,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,1,NA,Rachel ABRAMS,8.31,0.383,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,2,NA,Gloria ASUMNU,7.19,0.167,Qualified
Worlds,Womens,60m,2012,Istanbul,1,2,NA,Chisato FUKUSHIMA,7.29,0.162,Qualified
Worlds,Womens,60m,2012,Istanbul,1,2,NA,Yuliya NESTSIARENKA,7.33,0.216,FastestQualifier
Worlds,Womens,60m,2012,Istanbul,1,2,NA,Olga BLUDOVA-SAFRONOVA,7.45,0.177,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,2,NA,Feta AHAMADA,7.49,0.159,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,2,NA,Yelena RYABOVA,7.76,0.255,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,2,NA,Shinelle PROCTOR,8.01,0.197,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,2,NA,Pauline KWALEA,8.48,0.258,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,3,NA,Barbara PIERRE,7.24,0.126,Qualified
Worlds,Womens,60m,2012,Istanbul,1,3,NA,Vida ANIM,7.35,0.182,Qualified
Worlds,Womens,60m,2012,Istanbul,1,3,NA,Katerina CECHOVç,7.4,0.171,FastestQualifier
Worlds,Womens,60m,2012,Istanbul,1,3,NA,Delphine ATANGANA,7.47,0.136,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,3,NA,Yee Pui FONG,7.67,0.211,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,3,NA,Patricia TAEA,8.06,0.169,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,3,NA,Belinda TALAKAI,8.45,0.169,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,3,NA, Wangchuk TASHI EDEN,NA,NA,DNS
Worlds,Womens,60m,2012,Istanbul,1,4,NA,Ivet LALOVA,7.19,0.173,Qualified
Worlds,Womens,60m,2012,Istanbul,1,4,NA,Dafne SCHIPPERS,7.28,0.172,Qualified
Worlds,Womens,60m,2012,Istanbul,1,4,NA,Lina GRINCIKAITÄ,7.37,0.248,FastestQualifier
Worlds,Womens,60m,2012,Istanbul,1,4,NA,Viktoriya ZYABKINA,7.55,0.263,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,4,NA,Globine MAYOVA,7.64,0.17,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,4,NA,Niafatul AINI,7.92,0.261,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,4,NA,Lovelite DETENAMO,8.04,0.141,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,4,NA,Anna SIRVENT,8.37,0.251,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,5,NA,Murielle AHOURÄ,7.23,0.163,Qualified
Worlds,Womens,60m,2012,Istanbul,1,5,NA,Yuliya BALYKINA,7.31,0.192,Qualified
Worlds,Womens,60m,2012,Istanbul,1,5,NA,Viktorya PYATACHENKO,7.43,0.227,FastestQualifier
Worlds,Womens,60m,2012,Istanbul,1,5,NA,Yujia TAO,7.44,0.253,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,5,NA,Rebecca CAMILLERI,7.68,0.171,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,5,NA,Danah HUSSEIN,7.78,0.232,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,5,NA,Mary Jane VINCENT,7.84,0.184,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,5,NA,Colleen GIBBONS,8.88,0.268,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,6,NA,LaVerne JONES-FERRETTE,7.21,0.202,Qualified
Worlds,Womens,60m,2012,Istanbul,1,6,NA,Inna EFTIMOVA,7.35,0.253,Qualified
Worlds,Womens,60m,2012,Istanbul,1,6,NA,Ana Claudia SILVA,7.4,0.218,FastestQualifier
Worlds,Womens,60m,2012,Istanbul,1,6,NA,Jamile SAMUEL,7.47,0.215,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,6,NA,Anasztàzia NGUYEN,7.59,0.275,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,6,NA,Martina PRETELLI,7.79,0.256,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,6,NA,Daphne NALAWAS,9.06,0.39,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,6,NA,Elyse NDAYA KABEYA,NA,NA,DNS
Worlds,Womens,60m,2012,Istanbul,1,7,NA, Veronica CAMPBELL-BROWN,7.29,0.274,Qualified
Worlds,Womens,60m,2012,Istanbul,1,7,NA,Yongli WEI,7.35,0.176,Qualified
Worlds,Womens,60m,2012,Istanbul,1,7,NA,Guzel KHUBBIEVA,7.39,0.144,FastestQualifier
Worlds,Womens,60m,2012,Istanbul,1,7,NA,Ekaterina FILATOVA,7.49,0.269,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,7,NA,Hrafnhild HERM”DSD”TTIR,7.97,0.247,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,7,NA,Terani FAREMIRO,8.46,0.246,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,7,NA,Etita TIO,9.14,0.256,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,7,NA,Tahmina KOHISTANI,9.32,0.341,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,8,NA,Chandra STURRUP,7.23,0.142,Qualified
Worlds,Womens,60m,2012,Istanbul,1,8,NA,Tianna BARTOLETTA,7.24,0.213,Qualified
Worlds,Womens,60m,2012,Istanbul,1,8,NA,Jodie WILLIAMS,7.4,0.152,FastestQualifier
Worlds,Womens,60m,2012,Istanbul,1,8,NA,Ching-Hsien LIAO,7.68,0.168,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,8,NA,Karene KING,7.76,0.31,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,8,NA,Mariette MIEN,8.01,0.22,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,8,NA,Hinikissia Albertine NDIKERT,8.13,0.482,Eliminated
Worlds,Womens,60m,2012,Istanbul,1,8,NA,Chauzje CHOOSHA,8.19,0.198,Eliminated
Worlds,Womens,60m,2012,Istanbul,2,1,NA,Veronica CAMPBELL-BROWN,7.12,0.249,Qualified
Worlds,Womens,60m,2012,Istanbul,2,1,NA,Barbara PIERRE,7.19,0.163,Qualified
Worlds,Womens,60m,2012,Istanbul,2,1,NA,Gloria ASUMNU,7.2,0.176,FastestQualifier
Worlds,Womens,60m,2012,Istanbul,2,1,NA,Asha PHILIP,7.24,0.143,Eliminated
Worlds,Womens,60m,2012,Istanbul,2,1,NA,Lina GRINCIKAITÄ,7.26,0.148,Eliminated
Worlds,Womens,60m,2012,Istanbul,2,1,NA,Yuliya BALYKINA,7.28,0.166,Eliminated
Worlds,Womens,60m,2012,Istanbul,2,1,NA,Vida ANIM,7.36,0.174,Eliminated
Worlds,Womens,60m,2012,Istanbul,2,1,NA,Viktorya PYATACHENKO,7.41,0.208,Eliminated
Worlds,Womens,60m,2012,Istanbul,2,2,NA,Murielle AHOURÄ,7.13,0.154,Qualified
Worlds,Womens,60m,2012,Istanbul,2,2,NA,Tianna BARTOLETTA,7.17,0.176,Qualified
Worlds,Womens,60m,2012,Istanbul,2,2,NA,Dafne SCHIPPERS,7.25,0.129,Eliminated
Worlds,Womens,60m,2012,Istanbul,2,2,NA,Katerina CECHOVç,7.31,0.14,Eliminated
Worlds,Womens,60m,2012,Istanbul,2,2,NA,Yongli WEI,7.35,0.159,Eliminated
Worlds,Womens,60m,2012,Istanbul,2,2,NA,Ana Claudia SILVA,7.36,0.214,Eliminated
Worlds,Womens,60m,2012,Istanbul,2,2,NA,Inna EFTIMOVA,7.44,0.235,Eliminated
Worlds,Womens,60m,2012,Istanbul,2,2,NA,LaVerne JONES-FERRETTE,NA,-0.168,Disqualified
Worlds,Womens,60m,2012,Istanbul,2,3,NA,Chandra STURRUP,7.21,0.151,Qualified
Worlds,Womens,60m,2012,Istanbul,2,3,NA, Ivet LALOVA,7.23,0.144,Qualified
Worlds,Womens,60m,2012,Istanbul,2,3,NA,Aleen BAILEY,7.23,0.176,FastestQualifier
Worlds,Womens,60m,2012,Istanbul,2,3,NA,Guzel KHUBBIEVA,7.25,0.143,Eliminated
Worlds,Womens,60m,2012,Istanbul,2,3,NA,Yuliya NESTSIARENKA,7.31,0.215,Eliminated
Worlds,Womens,60m,2012,Istanbul,2,3,NA, Jodie WILLIAMS,7.32,0.143,Eliminated
Worlds,Womens,60m,2012,Istanbul,2,3,NA,Audrey ALLOH,7.38,0.215,Eliminated
Worlds,Womens,60m,2012,Istanbul,2,3,NA,Chisato FUKUSHIMA,NA,NA,DNS
Worlds,Womens,60m,2012,Istanbul,3,1,NA,Veronica CAMPBELL-BROWN,7.01,0.155,Gold
Worlds,Womens,60m,2012,Istanbul,3,1,NA,Murielle AHOURÄ,7.04,0.171,Silver
Worlds,Womens,60m,2012,Istanbul,3,1,NA,Tianna BARTOLETTA,7.09,0.17,Bronze
Worlds,Womens,60m,2012,Istanbul,3,1,NA,Barbara PIERRE,7.14,0.14,Finalist
Worlds,Womens,60m,2012,Istanbul,3,1,NA,Chandra STURRUP,7.19,0.16,Finalist
Worlds,Womens,60m,2012,Istanbul,3,1,NA,Gloria ASUMNU,7.22,0.186,Finalist
Worlds,Womens,60m,2012,Istanbul,3,1,NA,Aleen BAILEY,7.24,0.199,Finalist
Worlds,Womens,60m,2012,Istanbul,3,1,NA,Ivet LALOVA,7.27,0.174,Finalist
Worlds,Womens,60m,2010,Doha,1,1,NA,Myriam SOUMARÄ,7.22,0.181,Qualified
Worlds,Womens,60m,2010,Doha,1,1,NA,Evgeniya POLYAKOVA,7.26,0.132,Qualified
Worlds,Womens,60m,2010,Doha,1,1,NA,Tahesia HARRIGAN-SCOTT,7.26,0.134,Qualified
Worlds,Womens,60m,2010,Doha,1,1,NA,Joice MADUAKA,7.46,0.276,Qualified
Worlds,Womens,60m,2010,Doha,1,1,NA,Tatjana MITIC,7.57,0.286,Eliminated
Worlds,Womens,60m,2010,Doha,1,1,NA,Martina PRETELLI,7.94,0.293,Eliminated
Worlds,Womens,60m,2010,Doha,1,1,NA,Yvette BENNETT,8.68,0.297,Eliminated
Worlds,Womens,60m,2010,Doha,1,2,NA,Veronica CAMPBELL-BROWN,7.21,0.22,Qualified
Worlds,Womens,60m,2010,Doha,1,2,NA,Chandra STURRUP,7.22,0.167,Qualified
Worlds,Womens,60m,2010,Doha,1,2,NA,Yasmin KWADWO,7.38,0.192,Qualified
Worlds,Womens,60m,2010,Doha,1,2,NA,Maria Aurora SALVAGNO,7.41,0.145,Qualified
Worlds,Womens,60m,2010,Doha,1,2,NA,Mariya RYEMYEN,7.46,0.189,FastestQualifier
Worlds,Womens,60m,2010,Doha,1,2,NA,Marika POPOWICZ,7.56,0.256,Eliminated
Worlds,Womens,60m,2010,Doha,1,2,NA,Norjannah Hafiszah JAMALUDIN,7.9,0.248,Eliminated
Worlds,Womens,60m,2010,Doha,1,3,NA,V_ronique MANG,7.27,0.147,Qualified
Worlds,Womens,60m,2010,Doha,1,3,NA,Olesya POVKH,7.37,0.163,Qualified
Worlds,Womens,60m,2010,Doha,1,3,NA,Lena BERNTSSON,7.39,0.198,FastestQualifier
Worlds,Womens,60m,2010,Doha,1,3,NA,Claire BRADY,7.43,0.172,FastestQualifier
Worlds,Womens,60m,2010,Doha,1,3,NA,Hawwa HANEEFA,8.31,0.189,Eliminated
Worlds,Womens,60m,2010,Doha,1,3,NA,LaVerne JONES-FERRETTE,NA,0.176,Disqualified
Worlds,Womens,60m,2010,Doha,1,3,NA,Feta AHAMADA,NA,NA,Disqualified
Worlds,Womens,60m,2010,Doha,1,4,NA,Carmelita JETER,7.3,0.21,Qualified
Worlds,Womens,60m,2010,Doha,1,4,NA,Yuliya KATSURA,7.34,0.182,Qualified
Worlds,Womens,60m,2010,Doha,1,4,NA,Digna Luz MURILLO,7.38,0.213,Qualified
Worlds,Womens,60m,2010,Doha,1,4,NA,Ivet LALOVA,7.42,0.216,Qualified
Worlds,Womens,60m,2010,Doha,1,4,NA,Emma RIENAS,7.45,0.164,FastestQualifier
Worlds,Womens,60m,2010,Doha,1,4,NA,Virgil HODGE,7.61,0.243,Eliminated
Worlds,Womens,60m,2010,Doha,1,4,NA,Gloria DIOGO,7.89,0.384,Eliminated
Worlds,Womens,60m,2010,Doha,1,5,NA,Ruddy ZANG MILAMA,7.31,0.291,Qualified
Worlds,Womens,60m,2010,Doha,1,5,NA,Sheri-Ann BROOKS,7.32,0.266,Qualified
Worlds,Womens,60m,2010,Doha,1,5,NA,Mikele BARBER,7.37,0.268,Qualified
Worlds,Womens,60m,2010,Doha,1,5,NA,Lina GRINCIKAITÄ,7.42,0.256,Qualified
Worlds,Womens,60m,2010,Doha,1,5,NA,Folake AKINYEMI,7.45,0.262,FastestQualifier
Worlds,Womens,60m,2010,Doha,1,5,NA,Yelena RYABOVA,8.27,0.392,Eliminated
Worlds,Womens,60m,2010,Doha,1,5,NA,Angie MANGION,8.33,0.308,Eliminated
Worlds,Womens,60m,2010,Doha,2,1,NA,Veronica CAMPBELL-BROWN,7.07,0.137,Qualified
Worlds,Womens,60m,2010,Doha,2,1,NA,Ruddy ZANG MILAMA,7.13,0.164,Qualified
Worlds,Womens,60m,2010,Doha,2,1,NA,Tahesia HARRIGAN-SCOTT,7.22,0.144,FastestQualifier
Worlds,Womens,60m,2010,Doha,2,1,NA,V_ronique MANG,7.28,0.179,Eliminated
Worlds,Womens,60m,2010,Doha,2,1,NA,Joice MADUAKA,7.35,0.172,Eliminated
Worlds,Womens,60m,2010,Doha,2,1,NA, Emma RIENAS,7.38,0.165,Eliminated
Worlds,Womens,60m,2010,Doha,2,1,NA,Yasmin KWADWO,7.39,0.21,Eliminated
Worlds,Womens,60m,2010,Doha,2,1,NA,Maria Aurora SALVAGNO,7.49,0.153,Eliminated
Worlds,Womens,60m,2010,Doha,2,2,NA, Chandra STURRUP,7.2,0.172,Qualified
Worlds,Womens,60m,2010,Doha,2,2,NA,Mikele BARBER,7.24,0.156,Eliminated
Worlds,Womens,60m,2010,Doha,2,2,NA,Evgeniya POLYAKOVA,7.24,0.149,Eliminated
Worlds,Womens,60m,2010,Doha,2,2,NA,Lina GRINCIKAITÄ,7.34,0.16,Eliminated
Worlds,Womens,60m,2010,Doha,2,2,NA,Ivet LALOVA,7.41,0.152,Eliminated
Worlds,Womens,60m,2010,Doha,2,2,NA,Olesya POVKH,7.45,0.241,Eliminated
Worlds,Womens,60m,2010,Doha,2,2,NA,Folake AKINYEMI,7.47,0.202,Eliminated
Worlds,Womens,60m,2010,Doha,2,2,NA,LaVerne JONES-FERRETTE,NA,0.146,Disqualified
Worlds,Womens,60m,2010,Doha,2,3,NA,Sheri-Ann BROOKS,7.14,0.144,Qualified
Worlds,Womens,60m,2010,Doha,2,3,NA,Carmelita JETER,7.15,0.188,Qualified
Worlds,Womens,60m,2010,Doha,2,3,NA,Myriam SOUMARÄ,7.21,0.166,FastestQualifier
Worlds,Womens,60m,2010,Doha,2,3,NA,Digna Luz MURILLO,7.33,0.17,Eliminated
Worlds,Womens,60m,2010,Doha,2,3,NA,Yuliya KATSURA,7.38,0.223,Eliminated
Worlds,Womens,60m,2010,Doha,2,3,NA,Claire BRADY,7.4,0.141,Eliminated
Worlds,Womens,60m,2010,Doha,2,3,NA,Mariya RYEMYEN,7.41,0.253,Eliminated
Worlds,Womens,60m,2010,Doha,2,3,NA,Lena BERNTSSON,7.41,0.17,Eliminated
Worlds,Womens,60m,2010,Doha,3,1,NA,Veronica CAMPBELL-BROWN,7,0.163,Gold
Worlds,Womens,60m,2010,Doha,3,1,NA,Carmelita JETER,7.05,0.159,Silver
Worlds,Womens,60m,2010,Doha,3,1,NA,Ruddy ZANG MILAMA,7.14,0.16,Bronze
Worlds,Womens,60m,2010,Doha,3,1,NA,Sheri-Ann BROOKS,7.14,0.155,Finalist
Worlds,Womens,60m,2010,Doha,3,1,NA, Chandra STURRUP,7.16,0.157,Finalist
Worlds,Womens,60m,2010,Doha,3,1,NA,Tahesia HARRIGAN-SCOTT,7.17,0.143,Finalist
Worlds,Womens,60m,2010,Doha,3,1,NA,Myriam SOUMARÄ,7.29,0.168,Finalist
Worlds,Womens,60m,2010,Doha,3,1,NA,LaVerne JONES-FERRETTE,NA,0.177,Disqualified
Worlds,Womens,60m,2008,Valencia,1,1,NA,Kim GEVAERT,7.31,0.223,Qualified
Worlds,Womens,60m,2008,Valencia,1,1,NA,Laura TURNER,7.34,0.201,Qualified
Worlds,Womens,60m,2008,Valencia,1,1,NA,Svetlana NABOKINA,7.38,0.274,Qualified
Worlds,Womens,60m,2008,Valencia,1,1,NA,Inna EFTIMOVA,7.5,0.356,Qualified
Worlds,Womens,60m,2008,Valencia,1,1,NA,Ruddy ZANG MILAMA,7.66,0.287,Eliminated
Worlds,Womens,60m,2008,Valencia,1,1,NA,Fabienne WEYERMANN,7.67,0.279,Eliminated
Worlds,Womens,60m,2008,Valencia,1,1,NA,Maki Samantha LOCKINGTON,8.69,0.253,Eliminated
Worlds,Womens,60m,2008,Valencia,1,2,NA,Ene Franca IDOKO,7.19,0.157,Qualified
Worlds,Womens,60m,2008,Valencia,1,2,NA,LaVerne JONES-FERRETTE,7.23,0.192,Qualified
Worlds,Womens,60m,2008,Valencia,1,2,NA,Virgen BENAVIDES,7.29,0.235,Qualified
Worlds,Womens,60m,2008,Valencia,1,2,NA,Ailis MCSWEENEY,7.43,0.15,Qualified
Worlds,Womens,60m,2008,Valencia,1,2,NA,Lina GRINCIKAITÄ,7.45,0.259,FastestQualifier
Worlds,Womens,60m,2008,Valencia,1,2,NA,Affou_ Amandine ALLOU,7.57,0.293,Eliminated
Worlds,Womens,60m,2008,Valencia,1,2,NA,Martina PRETELLI,8.54,0.29,Eliminated
Worlds,Womens,60m,2008,Valencia,1,3,NA,Guzel KHUBBIEVA,7.24,0.231,Qualified
Worlds,Womens,60m,2008,Valencia,1,3,NA, Evgeniya POLYAKOVA,7.25,0.171,Qualified
Worlds,Womens,60m,2008,Valencia,1,3,NA,Verena SAILER,7.37,0.208,Qualified
Worlds,Womens,60m,2008,Valencia,1,3,NA,Bettina M LLER-WEISSINA,7.37,0.238,Qualified
Worlds,Womens,60m,2008,Valencia,1,3,NA,Alexis JOYCE,7.5,0.282,FastestQualifier
Worlds,Womens,60m,2008,Valencia,1,3,NA,Nina KOVACIC,7.57,0.281,FastestQualifier
Worlds,Womens,60m,2008,Valencia,1,3,NA,Valentina NAZAROVA,7.72,0.216,Eliminated
Worlds,Womens,60m,2008,Valencia,1,4,NA,Tahesia HARRIGAN-SCOTT,7.21,0.222,Qualified
Worlds,Womens,60m,2008,Valencia,1,4,NA,Jeanette KWAKYE,7.33,0.216,Qualified
Worlds,Womens,60m,2008,Valencia,1,4,NA,Ivet LALOVA,7.36,0.207,Qualified
Worlds,Womens,60m,2008,Valencia,1,4,NA,Lena BERNTSSON,7.45,0.257,Qualified
