Competition,Sex,Event,Year,Venue,Round,Heat,Wind,Sprinter,FinishTime,ReactionTime,Result
Worlds,Womens,100m,2013,Moscow,1,3,-0.5,Cach_ ARMBRISTER,11.55,0.211,Eliminated
Worlds,Womens,100m,2013,Moscow,1,3,-0.5,Martina PRETELLI,12.73,0.233,Eliminated
Worlds,Womens,100m,2013,Moscow,1,3,-0.5,Kabotaake ROMERI,13.39,0.293,Eliminated
Worlds,Womens,100m,2013,Moscow,1,4,-0.3,Shelly-Ann FRASER-PRYCE,11.15,0.159,Qualified
Worlds,Womens,100m,2013,Moscow,1,4,-0.3,Franciela KRASUCKI,11.17,0.155,Qualified
Worlds,Womens,100m,2013,Moscow,1,4,-0.3, Gloria ASUMNU,11.27,0.183,Qualified
Worlds,Womens,100m,2013,Moscow,1,4,-0.3, Natalia POHREBNIAK,11.28,0.176,FastestQualifier
Worlds,Womens,100m,2013,Moscow,1,4,-0.3,Michelle-Lee AHYE,11.37,0.191,FastestQualifier
Worlds,Womens,100m,2013,Moscow,1,4,-0.3,Toea WISIL,11.61,0.18,Eliminated
Worlds,Womens,100m,2013,Moscow,1,4,-0.3,Yee Pui FONG,12.15,0.22,Eliminated
Worlds,Womens,100m,2013,Moscow,1,5,-0.6,Blessing OKAGBARE,11.03,0.173,Qualified
Worlds,Womens,100m,2013,Moscow,1,5,-0.6,Ana Claudia SILVA,11.08,0.149,Qualified
Worlds,Womens,100m,2013,Moscow,1,5,-0.6,Schillonie CALVERT,11.2,0.163,Qualified
Worlds,Womens,100m,2013,Moscow,1,5,-0.6,Stella AKAKPO,11.43,0.158,Eliminated
Worlds,Womens,100m,2013,Moscow,1,5,-0.6,Hanna-Maari LATVALA,11.45,0.214,Eliminated
Worlds,Womens,100m,2013,Moscow,1,5,-0.6,Katsiaryna HANCHAR,11.63,0.201,Eliminated
Worlds,Womens,100m,2013,Moscow,1,5,-0.6,Vladislava OVCHARENKO,12.37,0.244,Eliminated
Worlds,Womens,100m,2013,Moscow,1,6,-0.6,Murielle AHOURÄ,11.22,0.264,Qualified
Worlds,Womens,100m,2013,Moscow,1,6,-0.6,Carmelita JETER,11.24,0.217,Qualified
Worlds,Womens,100m,2013,Moscow,1,6,-0.6,Sheniqua FERGUSON,11.33,0.148,Qualified
Worlds,Womens,100m,2013,Moscow,1,6,-0.6,çngela TENORIO,11.53,0.283,Eliminated
Worlds,Womens,100m,2013,Moscow,1,6,-0.6,Stephanie KALU,11.67,0.233,Eliminated
Worlds,Womens,100m,2013,Moscow,1,6,-0.6,Patricia TAEA,12.39,0.175,Eliminated
Worlds,Womens,100m,2013,Moscow,1,6,-0.6,Rubie Joy GABRIEL,13.25,0.183,Eliminated
Worlds,Womens,100m,2013,Moscow,1,6,-0.6,Ruddy ZANG MILAMA,NA,NA,DNS
Worlds,Womens,100m,2013,Moscow,2,1,-0.4,Blessing OKAGBARE,11.08 Q,0.181,Qualified
Worlds,Womens,100m,2013,Moscow,2,1,-0.4,Octavious FREEMAN,11.08 Q,0.171,Qualified
Worlds,Womens,100m,2013,Moscow,2,1,-0.4,Verena SAILER,11.16,0.144,Eliminated
Worlds,Womens,100m,2013,Moscow,2,1,-0.4,Schillonie CALVERT,11.28,0.237,Eliminated
Worlds,Womens,100m,2013,Moscow,2,1,-0.4,Michelle-Lee AHYE,11.33,0.164,Eliminated
Worlds,Womens,100m,2013,Moscow,2,1,-0.4,Franciela KRASUCKI,11.34,0.202,Eliminated
Worlds,Womens,100m,2013,Moscow,2,1,-0.4,Asha PHILIP,11.35,0.138,Eliminated
Worlds,Womens,100m,2013,Moscow,2,1,-0.4,Olesya POVKH,11.43,0.137,Eliminated
Worlds,Womens,100m,2013,Moscow,2,2,-0.4,Carmelita JETER,10.95,0.175,Qualified
Worlds,Womens,100m,2013,Moscow,2,2,-0.4,Murielle AHOURÄ,10.95,0.179,Qualified
Worlds,Womens,100m,2013,Moscow,2,2,-0.4,English GARDNER,11,0.128,FastestQualifier
Worlds,Womens,100m,2013,Moscow,2,2,-0.4,Ana Claudia SILVA,11.25,0.149,Eliminated
Worlds,Womens,100m,2013,Moscow,2,2,-0.4,Natalia POHREBNIAK,11.36,0.165,Eliminated
Worlds,Womens,100m,2013,Moscow,2,2,-0.4,Sheri-Ann BROOKS,11.4,0.161,Eliminated
Worlds,Womens,100m,2013,Moscow,2,2,-0.4,Ezinne OKPARAEBO,11.41,0.264,Eliminated
Worlds,Womens,100m,2013,Moscow,2,2,-0.4, Mariely SçNCHEZ,11.41,0.173,Eliminated
Worlds,Womens,100m,2013,Moscow,2,3,-0.1,Shelly-Ann FRASER-PRYCE,10.87,0.193,Qualified
Worlds,Womens,100m,2013,Moscow,2,3,-0.1,Kerron STEWART,10.97,0.187,Qualified
Worlds,Womens,100m,2013,Moscow,2,3,-0.1,Alexandria ANDERSON,11.01,0.137,FastestQualifier
Worlds,Womens,100m,2013,Moscow,2,3,-0.1,Ivet LALOVA,11.1,0.146,Eliminated
Worlds,Womens,100m,2013,Moscow,2,3,-0.1,Myriam SOUMARÄ,11.31,0.144,Eliminated
Worlds,Womens,100m,2013,Moscow,2,3,-0.1,Sheniqua FERGUSON,11.35,0.23,Eliminated
Worlds,Womens,100m,2013,Moscow,2,3,-0.1,Gloria ASUMNU,11.44,0.168,Eliminated
Worlds,Womens,100m,2013,Moscow,2,3,-0.1,Tatjana PINTO LOFAMAKANDA,11.54,0.164,Eliminated
Worlds,Womens,100m,2013,Moscow,3,1,-0.3,Shelly-Ann FRASER-PRYCE,10.71,0.174,Gold
Worlds,Womens,100m,2013,Moscow,3,1,-0.3,Murielle AHOURE,10.93,0.165,Silver
Worlds,Womens,100m,2013,Moscow,3,1,-0.3,Carmelita JETER,10.94,0.156,Bronze
Worlds,Womens,100m,2013,Moscow,3,1,-0.3,English GARDNER,10.97,0.151,Finalist
Worlds,Womens,100m,2013,Moscow,3,1,-0.3,Kerron STEWART,10.97,0.229,Finalist
Worlds,Womens,100m,2013,Moscow,3,1,-0.3, Blessing OKAGBARE,11.04,0.154,Finalist
Worlds,Womens,100m,2013,Moscow,3,1,-0.3,Alexandria ANDERSON,11.1,0.159,Finalist
Worlds,Womens,100m,2013,Moscow,3,1,-0.3,Octavious FREEMAN,11.16,0.179,Finalist
Worlds,Womens,100m,2011,Daegu,1,1,-0.1,Kaina MARTINEZ,12.14,0.217,Qualified
Worlds,Womens,100m,2011,Daegu,1,1,-0.1,Joanne Pricilla LOUTOY,12.29,0.207,Qualified
Worlds,Womens,100m,2011,Daegu,1,1,-0.1,Lovelite DETENAMO,12.63,0.224,Qualified
Worlds,Womens,100m,2011,Daegu,1,1,-0.1,Shinelle PROCTOR,12.89,0.212,Eliminated
Worlds,Womens,100m,2011,Daegu,1,1,-0.1,Chandra Kala THAPA,13.17,0.169,Eliminated
Worlds,Womens,100m,2011,Daegu,1,1,-0.1,Boudsadee VONGDALA,13.56,0.44,Eliminated
Worlds,Womens,100m,2011,Daegu,1,1,-0.1,Kabotaake ROMERI,13.71,0.389,Eliminated
Worlds,Womens,100m,2011,Daegu,1,1,-0.1,Youlia CAMARA,NA,0.189,Disqualified
Worlds,Womens,100m,2011,Daegu,1,2,-0.5,Delphine ATANGANA,11.57,0.162,Qualified
Worlds,Womens,100m,2011,Daegu,1,2,-0.5,Feta AHAMADA,12.27,0.186,Qualified
Worlds,Womens,100m,2011,Daegu,1,2,-0.5,Diane BORG,12.29,0.161,Qualified
Worlds,Womens,100m,2011,Daegu,1,2,-0.5,Gloria DIOGO,12.52,0.222,FastestQualifier
Worlds,Womens,100m,2011,Daegu,1,2,-0.5,Dj_n_bou DANTƒ,12.62,0.275,FastestQualifier
Worlds,Womens,100m,2011,Daegu,1,2,-0.5,Maysa REJEPOVA,13.43,0.188,Eliminated
Worlds,Womens,100m,2011,Daegu,1,2,-0.5,Mihter WENDOLIN,14.69,0.24,Eliminated
Worlds,Womens,100m,2011,Daegu,1,3,1.8,Phobay KUTU-AKOI,11.62,0.178,Qualified
Worlds,Womens,100m,2011,Daegu,1,3,1.8,Vladislava OVCHARENKO,12.26,0.236,Qualified
Worlds,Womens,100m,2011,Daegu,1,3,1.8,Patricia TAEA,12.44,0.147,Qualified
Worlds,Womens,100m,2011,Daegu,1,3,1.8,Pollara COBB,12.64,0.169,FastestQualifier
Worlds,Womens,100m,2011,Daegu,1,3,1.8,Nafissa SOULEYMANE,12.74,0.225,Eliminated
Worlds,Womens,100m,2011,Daegu,1,3,1.8,Joycelyn TAURIKENI,13.16,0.187,Eliminated
Worlds,Womens,100m,2011,Daegu,1,3,1.8,Rubie Joy GABRIEL,13.48,0.197,Eliminated
Worlds,Womens,100m,2011,Daegu,1,4,1.8,Hyelim JUNG,11.9,0.161,Qualified
Worlds,Womens,100m,2011,Daegu,1,4,1.8,Ching-Hsien LIAO,11.98,0.177,Qualified
Worlds,Womens,100m,2011,Daegu,1,4,1.8, Alda PAULO,12.85,0.206,Qualified
Worlds,Womens,100m,2011,Daegu,1,4,1.8,Maguy SAFI MAKANDA,13.05,0.224,Eliminated
Worlds,Womens,100m,2011,Daegu,1,4,1.8,Asenate MANOA,13.92,0.204,Eliminated
Worlds,Womens,100m,2011,Daegu,1,4,1.8,Megan WEST,13.95,0.204,Eliminated
Worlds,Womens,100m,2011,Daegu,1,4,1.8,Bonko CAMARA,14.05,0.146,Eliminated
Worlds,Womens,100m,2011,Daegu,1,5,-1.3,Norjannah Hafiszah JAMALUDIN,12.06,0.171,Qualified
Worlds,Womens,100m,2011,Daegu,1,5,-1.3,Anatercia QUIVE,12.31,0.188,Qualified
Worlds,Womens,100m,2011,Daegu,1,5,-1.3,Martina PRETELLI,12.47,0.188,Qualified
Worlds,Womens,100m,2011,Daegu,1,5,-1.3, Ivana RO_HMAN,12.48,0.186,FastestQualifier
Worlds,Womens,100m,2011,Daegu,1,5,-1.3,Yvonne BENNETT,12.78,0.154,Eliminated
Worlds,Womens,100m,2011,Daegu,1,5,-1.3, Susan TAMA,13.29,0.235,Eliminated
Worlds,Womens,100m,2011,Daegu,1,5,-1.3,Belinda TALAKAI,13.73,0.173,Eliminated
Worlds,Womens,100m,2011,Daegu,2,1,0.3,Carmelita JETER,11.21,0.201,Qualified
Worlds,Womens,100m,2011,Daegu,2,1,0.3,Sheniqua FERGUSON,11.36,0.166,Qualified
Worlds,Womens,100m,2011,Daegu,2,1,0.3,Jeanette KWAKYE,11.42,0.187,Qualified
Worlds,Womens,100m,2011,Daegu,2,1,0.3,Nelkis CASABONA,11.47,0.154,Eliminated
Worlds,Womens,100m,2011,Daegu,2,1,0.3,Marta JESCHKE,11.73,0.174,Eliminated
Worlds,Womens,100m,2011,Daegu,2,1,0.3,Ching-Hsien LIAO,12.16,0.226,Eliminated
Worlds,Womens,100m,2011,Daegu,2,1,0.3,Kaina MARTINEZ,12.18,0.374,Eliminated
Worlds,Womens,100m,2011,Daegu,2,1,0.3,Pollara COBB,12.55,0.16,Eliminated
Worlds,Womens,100m,2011,Daegu,2,2,1.4,Kerron STEWART,11.13,0.16,Qualified
Worlds,Womens,100m,2011,Daegu,2,2,1.4,Ruddy ZANG MILAMA,11.2,0.202,Qualified
Worlds,Womens,100m,2011,Daegu,2,2,1.4,Ezinne OKPARAEBO,11.21,0.207,Qualified
Worlds,Womens,100m,2011,Daegu,2,2,1.4,Andreea OGRAZEANU,11.47,0.175,Eliminated
Worlds,Womens,100m,2011,Daegu,2,2,1.4,Phobay KUTU-AKOI,11.61,0.164,Eliminated
Worlds,Womens,100m,2011,Daegu,2,2,1.4,Joanne Pricilla LOUTOY,12.35,0.227,Eliminated
Worlds,Womens,100m,2011,Daegu,2,2,1.4,Ivana RO_HMAN,12.44,0.225,Eliminated
Worlds,Womens,100m,2011,Daegu,2,2,1.4,Semoy HACKETT,NA,0.224,Disqualified
Worlds,Womens,100m,2011,Daegu,2,3,1,Ivet LALOVA,11.1,0.158,Qualified
Worlds,Womens,100m,2011,Daegu,2,3,1,Oludamola OSAYOMI,11.15,0.149,Qualified
Worlds,Womens,100m,2011,Daegu,2,3,1,Michelle-Lee AHYE,11.2,0.146,Qualified
Worlds,Womens,100m,2011,Daegu,2,3,1,Laura TURNER,11.45,0.176,Eliminated
Worlds,Womens,100m,2011,Daegu,2,3,1,Guzel KHUBBIEVA,11.46,0.14,Eliminated
Worlds,Womens,100m,2011,Daegu,2,3,1, Yomara HINESTROZA,11.57,0.177,Eliminated
Worlds,Womens,100m,2011,Daegu,2,3,1,Martina PRETELLI,12.28,0.164,Eliminated
Worlds,Womens,100m,2011,Daegu,2,3,1,Patricia TAEA,12.63,0.159,Eliminated
Worlds,Womens,100m,2011,Daegu,2,4,0.1,Kelly-Ann BAPTISTE,11.27,0.146,Qualified
Worlds,Womens,100m,2011,Daegu,2,4,0.1,Chisato FUKUSHIMA,11.35,0.156,Qualified
Worlds,Womens,100m,2011,Daegu,2,4,0.1,Ros‰ngela SANTOS,11.38,0.169,Qualified
Worlds,Womens,100m,2011,Daegu,2,4,0.1,Mikele BARBER,11.4,0.214,Eliminated
Worlds,Womens,100m,2011,Daegu,2,4,0.1,Anyika ONUORA,11.41,0.135,Eliminated
Worlds,Womens,100m,2011,Daegu,2,4,0.1,Delphine ATANGANA,11.56,0.141,Eliminated
Worlds,Womens,100m,2011,Daegu,2,4,0.1,Anatercia QUIVE,12.4,0.218,Eliminated
Worlds,Womens,100m,2011,Daegu,2,4,0.1,Alda PAULO,13.02,0.257,Eliminated
Worlds,Womens,100m,2011,Daegu,2,5,0.9,Blessing OKAGBARE,11.1,0.18,Qualified
Worlds,Womens,100m,2011,Daegu,2,5,0.9,Shelly-Ann FRASER-PRYCE,11.13,0.194,Qualified
Worlds,Womens,100m,2011,Daegu,2,5,0.9,Ana Claudia SILVA,11.27,0.169,Qualified
Worlds,Womens,100m,2011,Daegu,2,5,0.9, Inna EFTIMOVA,11.36,0.169,Eliminated
Worlds,Womens,100m,2011,Daegu,2,5,0.9,Olga BLUDOVA,11.63,0.162,Eliminated
Worlds,Womens,100m,2011,Daegu,2,5,0.9,Diane BORG,12.22,0.184,Eliminated
Worlds,Womens,100m,2011,Daegu,2,5,0.9,Lovelite DETENAMO,12.51,0.208,Eliminated
Worlds,Womens,100m,2011,Daegu,2,5,0.9,Natasha MAYERS,NA,NA,DNS
Worlds,Womens,100m,2011,Daegu,2,6,2.2,Myriam SOUMARƒ,11.12,0.129,Qualified
Worlds,Womens,100m,2011,Daegu,2,6,2.2,Marshevet MYERS,11.16,0.171,Qualified
Worlds,Womens,100m,2011,Daegu,2,6,2.2,Olesya POVKH,11.26,0.172,Qualified
Worlds,Womens,100m,2011,Daegu,2,6,2.2,Jura LEVY,11.34,0.278,Qualified
Worlds,Womens,100m,2011,Daegu,2,6,2.2,Leena G†NTHER,11.36,0.172,Eliminated
Worlds,Womens,100m,2011,Daegu,2,6,2.2,Hyelim JUNG,11.88,0.152,Eliminated
Worlds,Womens,100m,2011,Daegu,2,6,2.2,Feta AHAMADA,12.22,0.168,Eliminated
Worlds,Womens,100m,2011,Daegu,2,6,2.2,Gloria DIOGO,12.46,0.26,Eliminated
Worlds,Womens,100m,2011,Daegu,2,7,0.5,Veronica CAMPBELL-BROWN,11.19,0.224,Qualified
Worlds,Womens,100m,2011,Daegu,2,7,0.5, V_ronique MANG,11.2,0.172,Qualified
Worlds,Womens,100m,2011,Daegu,2,7,0.5,Aleksandra FEDORIVA,11.28,0.23,Qualified
Worlds,Womens,100m,2011,Daegu,2,7,0.5,Yasmin KWADWO,11.29,0.168,FastestQualifier
Worlds,Womens,100m,2011,Daegu,2,7,0.5,Natalia POHREBNIAK,11.34,0.181,Eliminated
Worlds,Womens,100m,2011,Daegu,2,7,0.5,Norjannah Hafiszah JAMALUDIN,11.74,0.191,Eliminated
Worlds,Womens,100m,2011,Daegu,2,7,0.5,Vladislava OVCHARENKO,12.24,0.235,Eliminated
Worlds,Womens,100m,2011,Daegu,2,7,0.5,Dj_n_bou DANTƒ,12.32,0.267,Eliminated
Worlds,Womens,100m,2011,Daegu,3,1,-1.3,Kerron STEWART,11.26,0.27,Qualified
Worlds,Womens,100m,2011,Daegu,3,1,-1.3,Marshevet MYERS,11.38,0.188,Qualified
Worlds,Womens,100m,2011,Daegu,3,1,-1.3, Myriam SOUMARƒ,11.47,0.159,Eliminated
Worlds,Womens,100m,2011,Daegu,3,1,-1.3,Ezinne OKPARAEBO,11.48,0.158,Eliminated
Worlds,Womens,100m,2011,Daegu,3,1,-1.3,Michelle-Lee AHYE,11.48,0.168,Eliminated
Worlds,Womens,100m,2011,Daegu,3,1,-1.3,Jeanette KWAKYE,11.48,0.186,Eliminated
Worlds,Womens,100m,2011,Daegu,3,1,-1.3,Yasmin KWADWO,11.54,0.156,Eliminated
Worlds,Womens,100m,2011,Daegu,3,1,-1.3,Oludamola OSAYOMI,11.58,0.164,Eliminated
Worlds,Womens,100m,2011,Daegu,3,2,-1.4,Shelly-Ann FRASER-PRYCE,11.03,0.174,Qualified
Worlds,Womens,100m,2011,Daegu,3,2,-1.4,Veronica CAMPBELL-BROWN,11.06,0.2,Qualified
Worlds,Womens,100m,2011,Daegu,3,2,-1.4,Blessing OKAGBARE,11.22,0.16,FastestQualifier
Worlds,Womens,100m,2011,Daegu,3,2,-1.4,Ruddy ZANG MILAMA,11.43,0.17,Eliminated
Worlds,Womens,100m,2011,Daegu,3,2,-1.4,Olesya POVKH,11.48,0.157,Eliminated
Worlds,Womens,100m,2011,Daegu,3,2,-1.4,Sheniqua FERGUSON,11.59,0.268,Eliminated
Worlds,Womens,100m,2011,Daegu,3,2,-1.4,Ros‰ngela SANTOS,11.61,0.214,Eliminated
Worlds,Womens,100m,2011,Daegu,3,2,-1.4,Semoy HACKETT,NA,0.188,Disqualified
Worlds,Womens,100m,2011,Daegu,3,3,-1.5,Carmelita JETER,11.02,0.191,Qualified
Worlds,Womens,100m,2011,Daegu,3,3,-1.5,Kelly-Ann BAPTISTE,11.05,0.15,Qualified
Worlds,Womens,100m,2011,Daegu,3,3,-1.5,Ivet LALOVA,11.23,0.139,FastestQualifier
Worlds,Womens,100m,2011,Daegu,3,3,-1.5,V_ronique MANG,11.44,0.139,Eliminated
Worlds,Womens,100m,2011,Daegu,3,3,-1.5,Jura LEVY,11.53,0.173,Eliminated
Worlds,Womens,100m,2011,Daegu,3,3,-1.5,Aleksandra FEDORIVA,11.54,0.19,Eliminated
Worlds,Womens,100m,2011,Daegu,3,3,-1.5,Ana Claudia SILVA,11.55,0.165,Eliminated
Worlds,Womens,100m,2011,Daegu,3,3,-1.5,Chisato FUKUSHIMA,11.59,0.159,Eliminated
Worlds,Womens,100m,2011,Daegu,4,1,-1.4,Carmelita JETER,10.9,0.167,Gold
Worlds,Womens,100m,2011,Daegu,4,1,-1.4,Veronica CAMPBELL-BROWN,10.97,0.234,Silver
Worlds,Womens,100m,2011,Daegu,4,1,-1.4,Kelly-Ann BAPTISTE,10.98,0.151,Bronze
Worlds,Womens,100m,2011,Daegu,4,1,-1.4,Shelly-Ann FRASER-PRYCE,10.99,0.193,Finalist
Worlds,Womens,100m,2011,Daegu,4,1,-1.4,Blessing OKAGBARE,11.12,0.147,Finalist
Worlds,Womens,100m,2011,Daegu,4,1,-1.4,Kerron STEWART,11.15,0.212,Finalist
Worlds,Womens,100m,2011,Daegu,4,1,-1.4,Ivet LALOVA,11.27,0.156,Finalist
Worlds,Womens,100m,2011,Daegu,4,1,-1.4,Marshevet MYERS,11.33,0.164,Finalist
Worlds,Womens,100m,2009,Berlin,1,1,0.1,Lucimar Aparecida DE MOURA,11.41,0.129,Qualified
Worlds,Womens,100m,2009,Berlin,1,1,0.1,Shelly-Ann FRASER-PRYCE,11.41,0.187,Qualified
Worlds,Womens,100m,2009,Berlin,1,1,0.1,Marion WAGNER,11.49,0.118,Qualified
Worlds,Womens,100m,2009,Berlin,1,1,0.1,Yomara HINESTROZA,11.61,0.177,FastestQualifier
Worlds,Womens,100m,2009,Berlin,1,1,0.1,Ruddy ZANG MILAMA,11.74,0.168,Eliminated
Worlds,Womens,100m,2009,Berlin,1,1,0.1,Balpreet Kaur PURBA,12.3,0.153,Eliminated
Worlds,Womens,100m,2009,Berlin,1,1,0.1,Yvette BENNETT,NA,NA,DNS
Worlds,Womens,100m,2009,Berlin,1,2,-0.3,Kerron STEWART,11.31,0.182,Qualified
Worlds,Womens,100m,2009,Berlin,1,2,-0.3,Vida ANIM,11.38,0.177,Qualified
Worlds,Womens,100m,2009,Berlin,1,2,-0.3,Ivet LALOVA,11.48,0.141,Qualified
Worlds,Womens,100m,2009,Berlin,1,2,-0.3,Chisato FUKUSHIMA,11.52,0.16,FastestQualifier
Worlds,Womens,100m,2009,Berlin,1,2,-0.3,Feta AHAMADA,11.8,0.144,Eliminated
Worlds,Womens,100m,2009,Berlin,1,2,-0.3,Fatou TIYANA,12.22,0.184,Eliminated
Worlds,Womens,100m,2009,Berlin,1,2,-0.3,Danah HUSSEIN,12.38,0.159,Eliminated
Worlds,Womens,100m,2009,Berlin,1,3,-0.1,Carmelita JETER,11.22,0.197,Qualified
Worlds,Womens,100m,2009,Berlin,1,3,-0.1,Virgil HODGE,11.47,0.19,Qualified
Worlds,Womens,100m,2009,Berlin,1,3,-0.1,Carol RODRêGUEZ,11.64,0.147,Eliminated
Worlds,Womens,100m,2009,Berlin,1,3,-0.1,Halimat ISMAILA,11.74,0.225,Eliminated
Worlds,Womens,100m,2009,Berlin,1,3,-0.1,Yah Soucko KO“TA,12.16,0.186,Eliminated
Worlds,Womens,100m,2009,Berlin,1,3,-0.1,Rosa Mystique JONES,13.42,0.153,Eliminated
Worlds,Womens,100m,2009,Berlin,1,3,-0.1,Rakia AL-GASSRA,NA,0.199,Qualified
Worlds,Womens,100m,2009,Berlin,1,4,0,Debbie FERGUSON-MCKENZIE,11.26,0.156,Qualified
Worlds,Womens,100m,2009,Berlin,1,4,0,Verena SAILER,11.29,0.153,Qualified
Worlds,Womens,100m,2009,Berlin,1,4,0,Oludamola OSAYOMI,11.49,0.164,Qualified
Worlds,Womens,100m,2009,Berlin,1,4,0,SÑnia TAVARES,11.64,0.201,FastestQualifier
Worlds,Womens,100m,2009,Berlin,1,4,0,Ivana RO_HMAN,12.6,0.168,Eliminated
Worlds,Womens,100m,2009,Berlin,1,4,0,Sorai Bella REKLAI,13.75,0.165,Eliminated
Worlds,Womens,100m,2009,Berlin,1,4,0,Robina MUQIMYAR,14.24,0.17,Eliminated
Worlds,Womens,100m,2009,Berlin,1,5,-0.7,Aleen BAILEY,11.29,0.174,Qualified
Worlds,Womens,100m,2009,Berlin,1,5,-0.7,Evgeniya POLYAKOVA,11.41,0.15,Qualified
Worlds,Womens,100m,2009,Berlin,1,5,-0.7,Myriam SOUMARÄ,11.45,0.15,Qualified
Worlds,Womens,100m,2009,Berlin,1,5,-0.7,Ayanna HUTCHINSON,11.54,0.176,FastestQualifier
Worlds,Womens,100m,2009,Berlin,1,5,-0.7,Ani KHACHIKYAN,12.3,0.18,Eliminated
Worlds,Womens,100m,2009,Berlin,1,5,-0.7,Alice KHAN,12.64,0.129,Eliminated
Worlds,Womens,100m,2009,Berlin,1,5,-0.7,Mariama BAH,13.33,0.185,Eliminated
Worlds,Womens,100m,2009,Berlin,1,6,-0.6,Veronica CAMPBELL-BROWN,11.34,0.138,Qualified
Worlds,Womens,100m,2009,Berlin,1,6,-0.6,Ezinne OKPARAEBO,11.35,0.155,Qualified
Worlds,Womens,100m,2009,Berlin,1,6,-0.6,Semoy HACKETT,11.36,0.157,Qualified
Worlds,Womens,100m,2009,Berlin,1,6,-0.6,Sheniqua FERGUSON,11.57,0.173,FastestQualifier
Worlds,Womens,100m,2009,Berlin,1,6,-0.6,Gloria DIOGO,11.78,0.153,Eliminated
Worlds,Womens,100m,2009,Berlin,1,6,-0.6,Philaylack SACKPRASEUTH,13.42,0.199,Eliminated
Worlds,Womens,100m,2009,Berlin,1,6,-0.6,Asenate MANOA,13.75,0.174,Eliminated
Worlds,Womens,100m,2009,Berlin,1,7,-0.5,Lauryn WILLIAMS,11.36,0.206,Qualified
Worlds,Womens,100m,2009,Berlin,1,7,-0.5,Tahesia HARRIGAN-SCOTT,11.39,0.16,Qualified
Worlds,Womens,100m,2009,Berlin,1,7,-0.5,Natalia POHREBNIAK,11.54,0.164,Qualified
Worlds,Womens,100m,2009,Berlin,1,7,-0.5,Momoko TAKAHASHI,11.75,0.154,Eliminated
Worlds,Womens,100m,2009,Berlin,1,7,-0.5,Martina PRETELLI,12.65,0.18,Eliminated
Worlds,Womens,100m,2009,Berlin,1,7,-0.5,Terani FAREMIRO,21.96,0.201,Eliminated
Worlds,Womens,100m,2009,Berlin,1,7,-0.5,Tioiti KATUTU,14.38,0.165,Eliminated
Worlds,Womens,100m,2009,Berlin,1,8,1.1,Chandra STURRUP,11.28,0.158,Qualified
Worlds,Womens,100m,2009,Berlin,1,8,1.1,Anna GEFLIKH,11.47,0.166,Qualified
Worlds,Womens,100m,2009,Berlin,1,8,1.1,Guzel KHUBBIEVA,11.63,0.153,Qualified
Worlds,Womens,100m,2009,Berlin,1,8,1.1,Serafi Anelies UNANI,12.05,0.164,Eliminated
Worlds,Womens,100m,2009,Berlin,1,8,1.1,Elis LAPENMAL,13.11,0.194,Eliminated
Worlds,Womens,100m,2009,Berlin,1,8,1.1, Savannah SANITOA,14.23,0.146,Eliminated
