Competition,Sex,Event,Year,Venue,Round,Heat,Wind,Sprinter,FinishTime,ReactionTime,Result
Europeans,Mens,60m,2011,Paris,1,2,NA,Ivön Mocholê,6.74,NA,Qualified
Europeans,Mens,60m,2011,Paris,1,2,NA,Dario Horvat,6.81,NA,Eliminated
Europeans,Mens,60m,2011,Paris,1,2,NA,Harry Aikines-Aryeetey,6.94,NA,Eliminated
Europeans,Mens,60m,2011,Paris,1,2,NA, Ilija Cvijeti_,6.94,NA,Eliminated
Europeans,Mens,60m,2011,Paris,1,3,NA,Christophe Lemaitre,6.59,NA,Qualified
Europeans,Mens,60m,2011,Paris,1,3,NA,C_dric Nabe,6.64,NA,Qualified
Europeans,Mens,60m,2011,Paris,1,3,NA,Arnaldo Abrantes,6.65,NA,Qualified
Europeans,Mens,60m,2011,Paris,1,3,NA,Ryan Moseley,6.69,NA,Qualified
Europeans,Mens,60m,2011,Paris,1,3,NA,Jan Veleba,6.69,NA,FastestQualifier
Europeans,Mens,60m,2011,Paris,1,3,NA,Ruslan Abbasov,6.77,NA,Eliminated
Europeans,Mens,60m,2011,Paris,1,3,NA,Jarkko Ruostekivi,6.82,NA,Eliminated
Europeans,Mens,60m,2011,Paris,1,4,NA,Ronalds Ar_js,6.7,NA,Qualified
Europeans,Mens,60m,2011,Paris,1,4,NA,Joel Fearon,6.7,NA,Qualified
Europeans,Mens,60m,2011,Paris,1,4,NA,Patrick van Luijk,6.71,NA,Qualified
Europeans,Mens,60m,2011,Paris,1,4,NA,Stefan T_rnhuvud,6.72,NA,Qualified
Europeans,Mens,60m,2011,Paris,1,4,NA,Hannu H_m_l_inen,6.75,NA,FastestQualifier
Europeans,Mens,60m,2011,Paris,1,4,NA,Aleksandr Shpayer,6.75,NA,FastestQualifier
Europeans,Mens,60m,2011,Paris,1,4,NA,Arman Andreasyan,6.93,NA,Eliminated
Europeans,Mens,60m,2011,Paris,1,5,NA,Jonathan Åstrand,6.7,NA,Qualified
Europeans,Mens,60m,2011,Paris,1,5,NA,Aliaksandr Linnik,6.7,NA,Qualified
Europeans,Mens,60m,2011,Paris,1,5,NA,Dwain Chambers,6.71,NA,Qualified
Europeans,Mens,60m,2011,Paris,1,5,NA,çngel David Rodrêguez,6.74,NA,Qualified
Europeans,Mens,60m,2011,Paris,1,5,NA,çggelos Aggelökis,6.77,NA,Eliminated
Europeans,Mens,60m,2011,Paris,1,5,NA,Panayiotis Ioannou,6.8,NA,Eliminated
Europeans,Mens,60m,2011,Paris,2,1,NA,Dwain Chambers,6.61,0.148,Qualified
Europeans,Mens,60m,2011,Paris,2,1,NA,Martial Mbandjock,6.61,0.158,Qualified
Europeans,Mens,60m,2011,Paris,2,1,NA,Arnaldo Abrantes,6.66,0.15,Eliminated
Europeans,Mens,60m,2011,Paris,2,1,NA,Pascal Mancini,6.67,0.153,Eliminated
Europeans,Mens,60m,2011,Paris,2,1,NA,Libor _ilka,6.68,0.146,Eliminated
Europeans,Mens,60m,2011,Paris,2,1,NA,Aleksandr Shpayer,6.68,0.159,Eliminated
Europeans,Mens,60m,2011,Paris,2,1,NA,çngel David Rodrêguez,6.76,0.143,Eliminated
Europeans,Mens,60m,2011,Paris,2,1,NA,Jonathan Åstrand,6.77,0.154,Eliminated
Europeans,Mens,60m,2011,Paris,2,2,NA,Christophe Lemaitre,6.55,0.146,Qualified
Europeans,Mens,60m,2011,Paris,2,2,NA,Brian Mariano,6.6,0.146,Qualified
Europeans,Mens,60m,2011,Paris,2,2,NA,Emanuele Di Gregorio,6.63,0.159,FastestQualifier
Europeans,Mens,60m,2011,Paris,2,2,NA,C_dric Nabe,6.62,0.155,FastestQualifier
Europeans,Mens,60m,2011,Paris,2,2,NA,Rytis Sakalauskas,6.71,0.18,Eliminated
Europeans,Mens,60m,2011,Paris,2,2,NA,Hannu H_m_l_inen,6.71,0.132,Eliminated
Europeans,Mens,60m,2011,Paris,2,2,NA,Ivön Mocholê,6.71,0.147,Eliminated
Europeans,Mens,60m,2011,Paris,2,2,NA,Stefan T_rnhuvud,6.72,0.16,Eliminated
Europeans,Mens,60m,2011,Paris,2,3,NA,Francis Obikwelu,6.61,0.164,Qualified
Europeans,Mens,60m,2011,Paris,2,3,NA,Ryan Moseley,6.68,0.171,Qualified
Europeans,Mens,60m,2011,Paris,2,3,NA,Joel Fearon,6.69,0.178,Eliminated
Europeans,Mens,60m,2011,Paris,2,3,NA,Patrick van Luijk,6.7,0.171,Eliminated
Europeans,Mens,60m,2011,Paris,2,3,NA,Jan Veleba,6.71,0.154,Eliminated
Europeans,Mens,60m,2011,Paris,2,3,NA,Aliaksandr Linnik,6.71,0.159,Eliminated
Europeans,Mens,60m,2011,Paris,2,3,NA,Michael Tumi,6.71,0.172,Eliminated
Europeans,Mens,60m,2011,Paris,2,3,NA,Ronalds Ar_js,6.78,0.161,Eliminated
Europeans,Mens,60m,2011,Paris,3,1,NA,Francis Obikwelu,6.53,0.155,Gold
Europeans,Mens,60m,2011,Paris,3,1,NA,Dwain Chambers,6.54,0.142,Silver
Europeans,Mens,60m,2011,Paris,3,1,NA,Christophe Lemaitre,6.58,0.162,Bronze
Europeans,Mens,60m,2011,Paris,3,1,NA,Emanuele Di Gregorio,6.59,0.133,Finalist
Europeans,Mens,60m,2011,Paris,3,1,NA,Martial Mbandjock,6.61,0.148,Finalist
Europeans,Mens,60m,2011,Paris,3,1,NA,Brian Mariano,6.64,0.15,Finalist
Europeans,Mens,60m,2011,Paris,3,1,NA,C_dric Nabe,6.67,0.162,Finalist
Europeans,Mens,60m,2011,Paris,3,1,NA,Ryan Moseley,6.68,0.16,Finalist
Europeans,Mens,60m,2009,Torin,1,1,NA,Craig Pickering,6.63,0.2,Qualified
Europeans,Mens,60m,2009,Torin,1,1,NA,Ivön Mocholê,6.71,0.143,Qualified
Europeans,Mens,60m,2009,Torin,1,1,NA,Simone Collio,6.72,0.153,Eliminated
Europeans,Mens,60m,2009,Torin,1,1,NA,Patrick van Luijk,6.72,0.157,Eliminated
Europeans,Mens,60m,2009,Torin,1,1,NA,Panayiotis Ioannou,6.81,0.168,Eliminated
Europeans,Mens,60m,2009,Torin,1,1,NA,Catalin C”mpeanu,6.88,0.242,Eliminated
Europeans,Mens,60m,2009,Torin,1,2,NA,Emanuele Di Gregorio,6.6,0.144,Qualified
Europeans,Mens,60m,2009,Torin,1,2,NA,Stefan Schwab,6.64,0.186,Qualified
Europeans,Mens,60m,2009,Torin,1,2,NA,Ramil Guliyev,6.71,0.222,FastestQualifier
Europeans,Mens,60m,2009,Torin,1,2,NA,Igor Bodrov,6.71,0.172,FastestQualifier
Europeans,Mens,60m,2009,Torin,1,2,NA,_smail Aslan,6.77,0.159,Eliminated
Europeans,Mens,60m,2009,Torin,1,2,NA,Mikhail Idrisov,6.8,0.185,Eliminated
Europeans,Mens,60m,2009,Torin,1,2,NA,S_bastien Gattuso,7.03,0.197,Eliminated
Europeans,Mens,60m,2009,Torin,1,3,NA,Dwain Chambers,6.53,0.16,Qualified
Europeans,Mens,60m,2009,Torin,1,3,NA,Christophe Lemaitre,6.71,0.203,Qualified
Europeans,Mens,60m,2009,Torin,1,3,NA,çngel David Rodrêguez,6.73,0.165,Eliminated
Europeans,Mens,60m,2009,Torin,1,3,NA,Arnaldo Abrantes,6.78,0.235,Eliminated
Europeans,Mens,60m,2009,Torin,1,3,NA,Veselin Pankov,6.8,0.164,Eliminated
Europeans,Mens,60m,2009,Torin,1,3,NA,Jacek Roszko,6.81,0.248,Eliminated
Europeans,Mens,60m,2009,Torin,1,3,NA,Asaf Malka,7.04,0.214,Eliminated
Europeans,Mens,60m,2009,Torin,1,4,NA,Simeon Williamson,6.61,0.156,Qualified
Europeans,Mens,60m,2009,Torin,1,4,NA,Ryan Moseley,6.68,0.135,Qualified
Europeans,Mens,60m,2009,Torin,1,4,NA,Jarkko Ruostekivi,6.7,0.133,FastestQualifier
Europeans,Mens,60m,2009,Torin,1,4,NA,Paul Hession,6.7,0.169,FastestQualifier
Europeans,Mens,60m,2009,Torin,1,4,NA,Matic Osovnikar,6.74,0.186,Eliminated
Europeans,Mens,60m,2009,Torin,1,4,NA,Martynas Jurgilas,6.91,0.188,Eliminated
Europeans,Mens,60m,2009,Torin,1,4,NA,Dominic Carroll,7.34,0.23,Eliminated
Europeans,Mens,60m,2009,Torin,1,5,NA,Fabio Cerutti,6.62,0.148,Qualified
Europeans,Mens,60m,2009,Torin,1,5,NA,Dariusz Ku_,6.67,0.224,Qualified
Europeans,Mens,60m,2009,Torin,1,5,NA,Pascal Mancini,6.67,0.129,FastestQualifier
Europeans,Mens,60m,2009,Torin,1,5,NA,Joni Rautanen,6.68,0.139,FastestQualifier
Europeans,Mens,60m,2009,Torin,1,5,NA,Libor _ilka,6.81,0.148,Eliminated
Europeans,Mens,60m,2009,Torin,1,5,NA,Martin Krabbe,6.86,0.211,Eliminated
Europeans,Mens,60m,2009,Torin,1,5,NA,Alberto Gavaldö,7,0.237,Eliminated
Europeans,Mens,60m,2009,Torin,2,1,NA,Simeon Williamson,6.57,0.164,Qualified
Europeans,Mens,60m,2009,Torin,2,1,NA,Emanuele Di Gregorio,6.63,0.177,Qualified
Europeans,Mens,60m,2009,Torin,2,1,NA,Dariusz Ku_,6.65,0.184,Qualified
Europeans,Mens,60m,2009,Torin,2,1,NA,Ramil Guliyev,6.66,0.168,Qualified
Europeans,Mens,60m,2009,Torin,2,1,NA,Stefan Schwab,6.68,0.192,Eliminated
Europeans,Mens,60m,2009,Torin,2,1,NA,Pascal Mancini,6.71,0.146,Eliminated
Europeans,Mens,60m,2009,Torin,2,1,NA,Christophe Lemaitre,6.72,0.145,Eliminated
Europeans,Mens,60m,2009,Torin,2,1,NA,Jarkko Ruostekivi,6.79,0.207,Eliminated
Europeans,Mens,60m,2009,Torin,2,2,NA,Dwain Chambers,6.42,0.141,Qualified
Europeans,Mens,60m,2009,Torin,2,2,NA,Fabio Cerutti,6.6,0.154,Qualified
Europeans,Mens,60m,2009,Torin,2,2,NA,Craig Pickering,6.63,0.19,Qualified
Europeans,Mens,60m,2009,Torin,2,2,NA,Ryan Moseley,6.63,0.143,Qualified
Europeans,Mens,60m,2009,Torin,2,2,NA,Paul Hession,6.66,0.159,Eliminated
Europeans,Mens,60m,2009,Torin,2,2,NA,Igor Bodrov,6.69,0.176,Eliminated
Europeans,Mens,60m,2009,Torin,2,2,NA,Joni Rautanen,6.71,0.162,Eliminated
Europeans,Mens,60m,2009,Torin,2,2,NA,Ivön Mocholê,6.77,0.149,Eliminated
Europeans,Mens,60m,2009,Torin,3,1,NA,Dwain Chambers,6.46,0.149,Gold
Europeans,Mens,60m,2009,Torin,3,1,NA,Fabio Cerutti,6.56,0.149,Silver
Europeans,Mens,60m,2009,Torin,3,1,NA,Emanuele Di Gregorio,6.56,0.139,Bronze
Europeans,Mens,60m,2009,Torin,3,1,NA,Simeon Williamson,6.57,0.164,Finalist
Europeans,Mens,60m,2009,Torin,3,1,NA,Craig Pickering,6.61,0.173,Finalist
Europeans,Mens,60m,2009,Torin,3,1,NA,Dariusz Ku_,6.62,0.173,Finalist
Europeans,Mens,60m,2009,Torin,3,1,NA,Ramil Guliyev,6.67,0.156,Finalist
Europeans,Mens,60m,2009,Torin,3,1,NA,Ryan Moseley,6.69,0.139,Finalist
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,1,NA,Pascal Martinot-Lagarde,7.58,0.157,Qualified
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,1,NA,Erik Balnuweit,7.61,0.144,Qualified
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,1,NA,Francisco Javier L„pez,7.75,0.146,Qualified
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,1,NA,Aleksey Dryomin,7.76,0.172,FastestQualifier
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,1,NA,Serhiy Kopanayko,7.82,0.141,Eliminated
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,1,NA,Alexander Brorsson,7.85,0.156,Eliminated
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,1,NA,Koen Smet,7.86,0.155,Eliminated
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,2,NA,Balˆzs Baji,7.67,0.152,Qualified
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,2,NA,Konstantin Shabanov,7.69,0.152,Qualified
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,2,NA,Jackson Qui_„nez,7.7,0.164,Qualified
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,2,NA,Philip Nossmy,7.76,0.162,FastestQualifier
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,2,NA,Matthias Bôhler,7.78,0.17,Eliminated
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,2,NA,Stefano Tedesco,7.85,0.157,Eliminated
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,2,NA,Andres Raja,7.9,0.168,Eliminated
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,2,NA,Milan Trajkovic,7.95,0.162,Eliminated
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,3,NA,Sergey Shubenkov,7.52,0.175,Qualified
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,3,NA,Rasul Dab„,7.68,0.142,Qualified
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,3,NA,Maksim Lynsha,7.72,0.186,Qualified
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,3,NA,Viliam Pap_o,7.86,0.169,Eliminated
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,3,NA,Martin Mazˆ_,7.86,0.161,Eliminated
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,3,NA,Oleksiy Kasyanov,NA,0.168,DNF
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,4,NA,Paolo Dal Molin,7.59,0.131,Qualified
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,4,NA,Dominik Bochenek,7.7,0.163,Qualified
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,4,NA,KonstadÍnos DouvalÍdis,7.7,0.168,Qualified
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,4,NA,Dimitri Bascou,7.72,0.163,FastestQualifier
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,4,NA,Vladimir Vukicevic,7.78,0.158,FastestQualifier
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,4,NA,Juan Ram„n Barragˆn,7.93,0.152,Eliminated
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,4,NA,Filip L__v,8.02,0.167,Eliminated
Europeans,Mens,60m Hurdles,2013,Gotenburg,2,1,NA,Paolo Dal Molin,7.58,0.144,Qualified
Europeans,Mens,60m Hurdles,2013,Gotenburg,2,1,NA,Pascal Martinot-Lagarde,7.61,0.157,Qualified
Europeans,Mens,60m Hurdles,2013,Gotenburg,2,1,NA,Konstantin Shabanov,7.63,0.15,Qualified
Europeans,Mens,60m Hurdles,2013,Gotenburg,2,1,NA,KonstadÍnos DouvalÍdis,7.64,0.155,Qualified
Europeans,Mens,60m Hurdles,2013,Gotenburg,2,1,NA,Rasul Dab„,7.73,0.141,Eliminated
Europeans,Mens,60m Hurdles,2013,Gotenburg,2,1,NA,Philip Nossmy,7.78,0.153,Eliminated
Europeans,Mens,60m Hurdles,2013,Gotenburg,2,1,NA,Aleksey Dryomin,7.79,0.167,Eliminated
Europeans,Mens,60m Hurdles,2013,Gotenburg,2,1,NA,Francisco Javier L„pez,7.88,0.141,Eliminated
Europeans,Mens,60m Hurdles,2013,Gotenburg,2,2,NA,Sergey Shubenkov,7.59,0.174,Qualified
Europeans,Mens,60m Hurdles,2013,Gotenburg,2,2,NA,Erik Balnuweit,7.59,0.143,Qualified
Europeans,Mens,60m Hurdles,2013,Gotenburg,2,2,NA,Balˆzs Baji,7.59,0.147,Qualified
Europeans,Mens,60m Hurdles,2013,Gotenburg,2,2,NA,Maksim Lynsha,7.67,0.189,Qualified
Europeans,Mens,60m Hurdles,2013,Gotenburg,2,2,NA,Vladimir Vukicevic,7.69,0.129,Eliminated
Europeans,Mens,60m Hurdles,2013,Gotenburg,2,2,NA,Dominik Bochenek,7.71,0.155,Eliminated
Europeans,Mens,60m Hurdles,2013,Gotenburg,2,2,NA,Jackson Qui_„nez,7.72,0.167,Eliminated
Europeans,Mens,60m Hurdles,2013,Gotenburg,2,2,NA,Dimitri Bascou,7.72,0.161,Eliminated
Europeans,Mens,60m Hurdles,2013,Gotenburg,3,1,NA,Sergey Shubenkov,7.49,0.161,Gold
Europeans,Mens,60m Hurdles,2013,Gotenburg,3,1,NA,Paolo Dal Molin,7.51,0.138,Silver
Europeans,Mens,60m Hurdles,2013,Gotenburg,3,1,NA,Pascal Martinot-Lagarde,7.53,0.155,Bronze
Europeans,Mens,60m Hurdles,2013,Gotenburg,3,1,NA,Balˆzs Baji,7.56,0.159,Finalist
Europeans,Mens,60m Hurdles,2013,Gotenburg,3,1,NA,Erik Balnuweit,7.58,0.146,Finalist
Europeans,Mens,60m Hurdles,2013,Gotenburg,3,1,NA,Maksim Lynsha,7.58,0.162,Finalist
Europeans,Mens,60m Hurdles,2013,Gotenburg,3,1,NA,KonstadÍnos DouvalÍdis,7.64,0.153,Finalist
Europeans,Mens,60m Hurdles,2013,Gotenburg,3,1,NA,Konstantin Shabanov,7.66,0.137,Finalist
Europeans,Mens,60m Hurdles,2009,Torin,1,1,NA,Gregory Sedoc,7.68,0.2,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,1,1,NA,Allan Scott,7.75,0.147,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,1,1,NA,Maksim Lynsha,7.77,0.219,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,1,1,NA,Garfield Darien,7.78,0.233,FastestQualifier
Europeans,Mens,60m Hurdles,2009,Torin,1,1,NA,Konstantin Shabanov,7.86,0.187,Eliminated
Europeans,Mens,60m Hurdles,2009,Torin,1,1,NA,Jon Yde Bentsen,7.98,0.172,Eliminated
Europeans,Mens,60m Hurdles,2009,Torin,1,1,NA,Michael Illin,8.12,0.227,Eliminated
Europeans,Mens,60m Hurdles,2009,Torin,1,2,NA,Helge Schwarzer,7.68,0.22,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,1,2,NA,Ladji Doucour_,7.7,0.201,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,1,2,NA,Damien Broothaerts,7.75,0.188,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,1,2,NA,Jackson Qui_„nez,7.76,0.199,FastestQualifier
Europeans,Mens,60m Hurdles,2009,Torin,1,2,NA,Emanuele Abate,7.94,0.217,Eliminated
Europeans,Mens,60m Hurdles,2009,Torin,1,2,NA,Elton Bitincka,8.07,0.244,Eliminated
Europeans,Mens,60m Hurdles,2009,Torin,1,2,NA,David Ilariani,NA,NA,Disqualified
Europeans,Mens,60m Hurdles,2009,Torin,1,3,NA,Yevgeniy Borisov,7.63,0.166,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,1,3,NA,Erik Balnuweit,7.65,0.143,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,1,3,NA,KonstadÍnos DouvalÍdis,7.76,0.163,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,1,3,NA,Jurica Grabu_i_,7.81,0.16,FastestQualifier
Europeans,Mens,60m Hurdles,2009,Torin,1,3,NA,Robert Kronberg,7.85,0.152,FastestQualifier
Europeans,Mens,60m Hurdles,2009,Torin,1,3,NA,Adnan Malki_,7.96,0.17,Eliminated
Europeans,Mens,60m Hurdles,2009,Torin,1,3,NA,Christian Laugesen,8.24,0.154,Eliminated
Europeans,Mens,60m Hurdles,2009,Torin,1,4,NA,Petr Svoboda,7.64,0.2,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,1,4,NA,Willi Mathiszik,7.7,0.166,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,1,4,NA,Andy Turner,7.73,0.149,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,1,4,NA,Matì_ Jane_ek,7.9,0.226,Eliminated
Europeans,Mens,60m Hurdles,2009,Torin,1,4,NA,Juha Sonck,7.93,0.127,Eliminated
Europeans,Mens,60m Hurdles,2009,Torin,1,4,NA,Balˆzs Baji,7.94,0.207,Eliminated
Europeans,Mens,60m Hurdles,2009,Torin,2,1,NA,Yevgeniy Borisov,7.6,0.154,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,2,1,NA,Garfield Darien,7.63,0.186,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,2,1,NA,Allan Scott,7.74,0.142,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,2,1,NA,Damien Broothaerts,7.74,0.143,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,2,1,NA,Maksim Lynsha,7.76,0.191,Eliminated
Europeans,Mens,60m Hurdles,2009,Torin,2,1,NA,Robert Kronberg,7.78,0.125,Eliminated
Europeans,Mens,60m Hurdles,2009,Torin,2,1,NA,Erik Balnuweit,7.79,0.144,Eliminated
Europeans,Mens,60m Hurdles,2009,Torin,2,1,NA,Helge Schwarzer,NA,0.161,DNF
Europeans,Mens,60m Hurdles,2009,Torin,2,2,NA,Petr Svoboda,7.55,0.159,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,2,2,NA,Ladji Doucour_,7.55,0.172,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,2,2,NA,Gregory Sedoc,7.61,0.156,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,2,2,NA,Andy Turner,7.68,0.138,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,2,2,NA,Willi Mathiszik,7.7,0.151,Eliminated
Europeans,Mens,60m Hurdles,2009,Torin,2,2,NA,Jackson Qui_„nez,7.71,0.2,Eliminated
Europeans,Mens,60m Hurdles,2009,Torin,2,2,NA,KonstadÍnos DouvalÍdis,7.82,0.176,Eliminated
